#,When,Who,Problem_name,Lang,Number,Character
150277956,Mar/20/2022 18:11,_SADIEM_,Dorm Water Supply,GNU C++17,107,A
150279567,Mar/20/2022 18:26,_SADIEM_,Dorm Water Supply,GNU C++17,107,A
150284994,Mar/20/2022 19:23,_SADIEM_,Brain Network (medium),GNU C++17,690,C2
150286551,Mar/20/2022 19:41,_SADIEM_,Brain Network (medium),GNU C++17,690,C2
150299401,Mar/20/2022 22:26,_SADIEM_,Maximum Cake Tastiness,GNU C++17,1654,A
150299973,Mar/20/2022 22:35,_SADIEM_,Prefix Removals,GNU C++17,1654,B
150304947,Mar/21/2022 00:09,_SADIEM_,Alice and the Cake,GNU C++17,1654,C
150465764,Mar/22/2022 17:47,_SADIEM_,Integer Moves,GNU C++17,1657,A
150473669,Mar/22/2022 17:53,_SADIEM_,XY Sequence,GNU C++17,1657,B
150530951,Mar/22/2022 19:56,_SADIEM_,XY Sequence,GNU C++17,1657,B
151425945,Mar/30/2022 17:37,_SADIEM_,Bark to Unlock,GNU C++17,868,A
151426534,Mar/30/2022 17:44,_SADIEM_,Key races,GNU C++17,835,A
151431956,Mar/30/2022 18:51,_SADIEM_,Fafa and the Gates,GNU C++17,935,B
151436281,Mar/30/2022 19:44,_SADIEM_,Arya and Bran,GNU C++17,839,A
151437099,Mar/30/2022 19:54,_SADIEM_,Love Triangle,GNU C++17,939,A
151437696,Mar/30/2022 20:03,_SADIEM_,Love Triangle,GNU C++17,939,A
151440448,Mar/30/2022 20:39,_SADIEM_,Chess For Three,GNU C++17,893,A
151441809,Mar/30/2022 20:58,_SADIEM_,Fafa and his Company,GNU C++17,935,A
151520530,Mar/31/2022 17:44,_SADIEM_,Vasya and Coins,GNU C++17,1660,A
151530937,Mar/31/2022 17:54,_SADIEM_,Vlad and Candies,GNU C++17,1660,B
152306796,Apr/01/2022 17:37,_SADIEM_,Who Tested?,GNU C++17,1663,A
153065437,Apr/08/2022 19:14,_SADIEM_,Preparation for International Women's Day,GNU C++17,1133,B
153079061,Apr/08/2022 20:38,_SADIEM_,Lecture Sleep,GNU C++17,961,B
153082673,Apr/08/2022 21:18,_SADIEM_,Tanya and Candies,GNU C++17,1118,B
153083504,Apr/08/2022 21:29,_SADIEM_,Ilya and Queries,GNU C++17,313,B
153222485,Apr/09/2022 19:53,_SADIEM_,GCD vs LCM,GNU C++17,1665,A
153223705,Apr/09/2022 20:02,_SADIEM_,Array Cloning Technique,GNU C++17,1665,B
153231809,Apr/09/2022 21:39,_SADIEM_,Array Balancing,GNU C++17,1661,A
153240547,Apr/09/2022 23:55,_SADIEM_,Getting Zero,GNU C++17,1661,B
153241919,Apr/10/2022 00:26,_SADIEM_,Getting Zero,GNU C++17,1661,B
153242056,Apr/10/2022 00:30,_SADIEM_,Getting Zero,GNU C++17,1661,B
153242087,Apr/10/2022 00:31,_SADIEM_,Getting Zero,GNU C++17,1661,B
153242159,Apr/10/2022 00:33,_SADIEM_,Getting Zero,GNU C++17,1661,B
153268247,Apr/10/2022 09:57,_SADIEM_,Sereja and Suffixes,GNU C++17,368,B
153323655,Apr/10/2022 21:18,_SADIEM_,Alphabetic Removals,GNU C++17,999,C
153323815,Apr/10/2022 21:21,_SADIEM_,Andryusha and Socks,GNU C++17,782,A
153324259,Apr/10/2022 21:28,_SADIEM_,Letter,GNU C++17,43,B
153324903,Apr/10/2022 21:40,_SADIEM_,Array Stabilization,GNU C++17,1095,B
153325128,Apr/10/2022 21:43,_SADIEM_,Sereja and Suffixes,GNU C++17,368,B
153327733,Apr/10/2022 22:27,_SADIEM_,Good Array,GNU C++20 (64),1077,C
153343283,Apr/11/2022 05:28,_SADIEM_,Polycarp's Practice,GNU C++20 (64),1006,B
153344205,Apr/11/2022 05:58,_SADIEM_,Mike and Children,GNU C++20 (64),1121,B
153389813,Apr/11/2022 17:28,_SADIEM_,Less or Equal,GNU C++20 (64),977,C
153391300,Apr/11/2022 17:45,_SADIEM_,Nikita and string,GNU C++20 (64),877,B
153532377,Apr/13/2022 11:08,_SADIEM_,Godsend,GNU C++20 (64),841,B
153667714,Apr/14/2022 21:29,_SADIEM_,Plug in,GNU C++20 (64),81,A
153755656,Apr/15/2022 23:28,_SADIEM_,Yet Another Tetris Problem,GNU C++20 (64),1324,A
153755844,Apr/15/2022 23:32,_SADIEM_,Yet Another Palindrome Problem,GNU C++20 (64),1324,B
153757014,Apr/15/2022 23:54,_SADIEM_,Frog Jumps,GNU C++20 (64),1324,C
153758366,Apr/16/2022 00:24,_SADIEM_,Pair of Topics,GNU C++20 (64),1324,D
153759096,Apr/16/2022 00:40,_SADIEM_,Sleeping Schedule,GNU C++20 (64),1324,E
153828665,Apr/16/2022 21:11,_SADIEM_,Arrival of the General,GNU C++20 (64),144,A
153828848,Apr/16/2022 21:14,_SADIEM_,Beautiful Matrix,GNU C++20 (64),263,A
153829128,Apr/16/2022 21:19,_SADIEM_,Ultra Fast Mathematician,GNU C++20 (64),61,A
153829974,Apr/16/2022 21:35,_SADIEM_,Blackjack,GNU C++20 (64),104,A
153830161,Apr/16/2022 21:38,_SADIEM_,HQ9+,GNU C++20 (64),133,A
153830476,Apr/16/2022 21:44,_SADIEM_,I_love_\%username\%,GNU C++20 (64),155,A
153830708,Apr/16/2022 21:48,_SADIEM_,Bit++,GNU C++20 (64),282,A
153830818,Apr/16/2022 21:51,_SADIEM_,Stones on the Table,GNU C++20 (64),266,A
153831044,Apr/16/2022 21:55,_SADIEM_,Petya and Strings,GNU C++20 (64),112,A
153832092,Apr/16/2022 22:17,_SADIEM_,Cakeminator,GNU C++20 (64),330,A
153832477,Apr/16/2022 22:24,_SADIEM_,Cookies,GNU C++20 (64),129,A
153832895,Apr/16/2022 22:33,_SADIEM_,Candy Bags,GNU C++20 (64),334,A
153834270,Apr/16/2022 22:57,_SADIEM_,Vasily the Bear and Triangle,GNU C++20 (64),336,A
153834779,Apr/16/2022 23:06,_SADIEM_,Lunch Rush,GNU C++20 (64),276,A
153835148,Apr/16/2022 23:13,_SADIEM_,Drinks,GNU C++20 (64),200,B
153836479,Apr/16/2022 23:36,_SADIEM_,Levko and Table,GNU C++20 (64),361,A
153837424,Apr/16/2022 23:52,_SADIEM_,Young Physicist,GNU C++20 (64),69,A
153837761,Apr/16/2022 23:58,_SADIEM_,Way Too Long Words,GNU C++20 (64),71,A
154017584,Apr/18/2022 20:45,_SADIEM_,Cubes Sorting,GNU C++20 (64),1420,A
154018632,Apr/18/2022 21:01,_SADIEM_,Rock and Lever,GNU C++20 (64),1420,B
154020224,Apr/18/2022 21:28,_SADIEM_,Pokémon Army (easy version),GNU C++20 (64),1420,C1
154115526,Apr/19/2022 18:54,_SADIEM_,Tram,GNU C++20 (64),116,A
154118601,Apr/19/2022 19:02,_SADIEM_,Chips,GNU C++20 (64),92,A
154130279,Apr/19/2022 19:53,_SADIEM_,Queue at the School,GNU C++20 (64),266,B
154130816,Apr/19/2022 20:05,_SADIEM_,Present from Lena,GNU C++20 (64),118,B
154131466,Apr/19/2022 20:22,_SADIEM_,Jeff and Digits,GNU C++20 (64),352,A
154141560,Apr/19/2022 22:32,_SADIEM_,Slightly Decreasing Permutations,GNU C++20 (64),285,A
154142520,Apr/19/2022 22:48,_SADIEM_,Sale,GNU C++20 (64),34,B
154142762,Apr/19/2022 22:52,_SADIEM_,Sale,GNU C++20 (64),34,B
154144403,Apr/19/2022 23:23,_SADIEM_,Fancy Fence,GNU C++20 (64),270,A
154235162,Apr/21/2022 02:39,_SADIEM_,Tanya and Colored Candies,GNU C++20 (64),1057,C
154242987,Apr/21/2022 06:10,_SADIEM_,Heist,GNU C++20 (64),1041,A
154290863,Apr/21/2022 17:37,_SADIEM_,Division?,GNU C++20 (64),1669,A
154302363,Apr/21/2022 17:40,_SADIEM_,Triple,GNU C++20 (64),1669,B
154319463,Apr/21/2022 17:48,_SADIEM_,Odd/Even Increments,GNU C++20 (64),1669,C
154396958,Apr/21/2022 19:02,_SADIEM_,Eating Candies,GNU C++20 (64),1669,F
154401922,Apr/21/2022 19:10,_SADIEM_,Maximal AND,GNU C++20 (64),1669,H
154410897,Apr/21/2022 19:24,_SADIEM_,Fall Down,GNU C++20 (64),1669,G
154418941,Apr/21/2022 19:38,_SADIEM_,Colorful Stamp,GNU C++20 (64),1669,D
154449519,Apr/22/2022 03:43,_SADIEM_,Eating Candies,GNU C++17,1669,F
154548403,Apr/22/2022 18:28,_SADIEM_,String Building,GNU C++17,1671,A
154575594,Apr/22/2022 19:33,_SADIEM_,Consecutive Points Segment,GNU C++17,1671,B
154577639,Apr/22/2022 19:40,_SADIEM_,Dolce Vita,GNU C++17,1671,C
155336928,Apr/30/2022 03:28,_SADIEM_,Parity,GNU C++20 (64),1110,A
155444144,Apr/30/2022 20:01,_SADIEM_,Subtle Substring Subtraction,GNU C++20 (64),1673,A
155446390,Apr/30/2022 20:23,_SADIEM_,A Perfectly Balanced String?,GNU C++20 (64),1673,B
155605618,May/02/2022 17:47,_SADIEM_,Number Transformation,GNU C++20 (64),1674,A
155612800,May/02/2022 17:52,_SADIEM_,Dictionary,GNU C++20 (64),1674,B
155621551,May/02/2022 18:00,_SADIEM_,Infinite Replacement,GNU C++20 (64),1674,C
155704279,May/02/2022 23:15,_SADIEM_,A B C Sort,GNU C++20 (64),1674,D
156008858,May/05/2022 19:57,_SADIEM_,Food for Animals,GNU C++20 (64),1675,A
156009039,May/05/2022 19:58,_SADIEM_,Make It Increasing,GNU C++20 (64),1675,B
156011887,May/05/2022 20:21,_SADIEM_,Vertical Paths,GNU C++20 (64),1675,D
156011991,May/05/2022 20:22,_SADIEM_,Vertical Paths,GNU C++20 (64),1675,D
156018290,May/05/2022 21:43,_SADIEM_,Detective Task,GNU C++20 (64),1675,C
156083989,May/06/2022 17:46,_SADIEM_,Prof. Slim,GNU C++20 (64),1670,A
156093998,May/06/2022 18:07,_SADIEM_,Dorms War,GNU C++20 (64),1670,B
156236910,May/08/2022 00:41,_SADIEM_,Dorms War,GNU C++20 (64),1670,B
156562248,May/10/2022 00:20,_SADIEM_,Yet Another Dividing into Teams,GNU C++20 (64),1249,A
156562993,May/10/2022 00:44,_SADIEM_,Books Exchange (easy version),GNU C++20 (64),1249,B1
156563017,May/10/2022 00:44,_SADIEM_,Books Exchange (hard version),GNU C++20 (64),1249,B2
156621255,May/10/2022 17:47,_SADIEM_,Lucky?,GNU C++20 (64),1676,A
156638534,May/10/2022 17:51,_SADIEM_,Equal Candies,GNU C++20 (64),1676,B
156671989,May/10/2022 18:15,_SADIEM_,Most Similar Words,GNU C++20 (64),1676,C
156691017,May/10/2022 18:35,_SADIEM_,X Sum,GNU C++20 (64),1676,D
156707348,May/10/2022 18:56,_SADIEM_,Eating Queries,GNU C++20 (64),1676,E
156727262,May/10/2022 19:24,_SADIEM_,Longest Strike,GNU C++20 (64),1676,F
156742334,May/10/2022 19:51,_SADIEM_,Equal Candies,GNU C++20 (64),1676,B
156980428,May/13/2022 09:47,_SADIEM_,Is it rated?,GNU C++20 (64),807,A
157005730,May/13/2022 15:17,_SADIEM_,White Black Balanced Subtrees,GNU C++20 (64),1676,G
157008837,May/13/2022 15:52,_SADIEM_,Maximum Crossings (Easy Version),GNU C++20 (64),1676,H1
157009316,May/13/2022 15:57,_SADIEM_,Maximum Crossings (Easy Version),GNU C++20 (64),1676,H1
157025458,May/13/2022 17:44,_SADIEM_,Minimums and Maximums,GNU C++20 (64),1680,A
157036128,May/13/2022 17:56,_SADIEM_,Robots,GNU C++20 (64),1680,B
157165686,May/14/2022 13:15,_SADIEM_,AvtoBus,GNU C++20 (64),1679,A
157171424,May/14/2022 13:25,_SADIEM_,Stone Age Problem,GNU C++20 (64),1679,B
157209720,May/14/2022 16:15,_SADIEM_,Rooks Defenders,GNU C++20 (64),1679,C
157210754,May/14/2022 16:24,_SADIEM_,Rooks Defenders,GNU C++20 (64),1679,C
157230571,May/14/2022 19:42,_SADIEM_,Maximum Crossings (Hard Version),GNU C++20 (64),1676,H2
157230904,May/14/2022 19:46,_SADIEM_,AvtoBus,GNU C++20 (64),1679,A
157254949,May/15/2022 06:13,_SADIEM_,Juicer,GNU C++20 (64),709,A
157260045,May/15/2022 08:08,_SADIEM_,Puzzles,GNU C++20 (64),337,A
157264805,May/15/2022 09:09,_SADIEM_,Launch of Collider,GNU C++20 (64),699,A
157269053,May/15/2022 09:54,_SADIEM_,Lineland Mail,GNU C++20 (64),567,A
157272560,May/15/2022 10:26,_SADIEM_,Shaass and Oskols,GNU C++20 (64),294,A
157792559,May/20/2022 13:32,_SADIEM_,Palindromicity,GNU C++20 (64),103150,F
157794442,May/20/2022 13:55,_SADIEM_,Digit Minimization,GNU C++20 (64),1684,A
157795203,May/20/2022 14:05,_SADIEM_,Z mod X = C,GNU C++20 (64),1684,B
157807255,May/20/2022 16:12,_SADIEM_,Column Swapping,GNU C++20 (64),1684,C
158007210,May/22/2022 17:41,_SADIEM_,Palindromic Indices,GNU C++20 (64),1682,A
158030769,May/22/2022 18:07,_SADIEM_,AND Sorting,GNU C++20 (64),1682,B
158079930,May/22/2022 20:16,_SADIEM_,LIS or Reverse LIS?,GNU C++20 (64),1682,C
158233493,May/23/2022 20:46,_SADIEM_,Game with Cards,GNU C++20 (64),1681,A
158234372,May/23/2022 20:57,_SADIEM_,Card Trick,GNU C++20 (64),1681,B
158235278,May/23/2022 21:07,_SADIEM_,Double Sort,GNU C++20 (64),1681,C
158236112,May/23/2022 21:18,_SADIEM_,Required Length,GNU C++20 (64),1681,D
158396668,May/25/2022 17:14,_SADIEM_,Checkposts,GNU C++20 (64),427,C
158416006,May/25/2022 20:39,_SADIEM_,Everything Everywhere All But One,GNU C++20 (64),1686,A
158427073,May/25/2022 20:52,_SADIEM_,Odd Subarrays,GNU C++20 (64),1686,B
158470589,May/25/2022 23:28,_SADIEM_,Circular Local MiniMax,GNU C++20 (64),1686,C
159102189,May/31/2022 23:46,_SADIEM_,Beat The Odds,GNU C++20 (64),1691,A
159103707,Jun/01/2022 00:21,_SADIEM_,Shoe Shuffling,GNU C++20 (64),1691,B
159434963,Jun/04/2022 00:37,_SADIEM_,Dragons,GNU C++20 (64),230,A
159435205,Jun/04/2022 00:43,_SADIEM_,Dreamoon and Stairs,GNU C++20 (64),476,A
159435648,Jun/04/2022 00:54,_SADIEM_,Team Olympiad,GNU C++20 (64),490,A
159436915,Jun/04/2022 01:37,_SADIEM_,A or B Equals C,GNU C++20 (64),101028,C
159502982,Jun/05/2022 00:27,_SADIEM_,Polycarp's Pockets,GNU C++20 (64),1003,A
159504244,Jun/05/2022 01:10,_SADIEM_,Intense Heat,GNU C++20 (64),1003,C
159586263,Jun/06/2022 01:18,_SADIEM_,Coins and Queries,GNU C++20 (64),1003,D
159732117,Jun/07/2022 17:42,_SADIEM_,Print a Pedestal (Codeforces logo?),GNU C++20 (64),1690,A
159746893,Jun/07/2022 17:51,_SADIEM_,Array Decrements,GNU C++20 (64),1690,B
159781393,Jun/07/2022 18:16,_SADIEM_,Black and White Stripe,GNU C++20 (64),1690,D
159813384,Jun/07/2022 18:47,_SADIEM_,Restoring the Duration of Tasks,GNU C++20 (64),1690,C
159862506,Jun/07/2022 20:05,_SADIEM_,Price Maximization,GNU C++20 (64),1690,E
159862691,Jun/07/2022 20:06,_SADIEM_,Price Maximization,GNU C++20 (64),1690,E
159952845,Jun/08/2022 18:46,_SADIEM_,Igor In the Museum,GNU C++20 (64),598,D
160092466,Jun/10/2022 19:23,_SADIEM_,Cloning Toys,GNU C++20 (64),922,A
160465046,Jun/14/2022 00:02,_SADIEM_,Parkway Walk,GNU C++20 (64),1697,A
160465584,Jun/14/2022 00:20,_SADIEM_,Promo,GNU C++20 (64),1697,B
160467339,Jun/14/2022 01:26,_SADIEM_,awoo's Favorite Problem,GNU C++20 (64),1697,C
160522552,Jun/14/2022 17:36,_SADIEM_,Marathon,GNU C++20 (64),1692,A
160539308,Jun/14/2022 17:42,_SADIEM_,All Distinct,GNU C++20 (64),1692,B
160550391,Jun/14/2022 17:49,_SADIEM_,Where's the Bishop?,GNU C++20 (64),1692,C
160567594,Jun/14/2022 18:02,_SADIEM_,The Clock,GNU C++20 (64),1692,D
160593929,Jun/14/2022 18:30,_SADIEM_,Binary Deque,GNU C++20 (64),1692,E
160607460,Jun/14/2022 18:47,_SADIEM_,3SUM,GNU C++20 (64),1692,F
160766316,Jun/15/2022 23:25,_SADIEM_,2^Sort,GNU C++20 (64),1692,G
160821544,Jun/16/2022 17:04,_SADIEM_,Lex String,GNU C++20 (64),1689,A
160822981,Jun/16/2022 17:23,_SADIEM_,Mystic Permutation,GNU C++20 (64),1689,B
160836516,Jun/16/2022 17:50,_SADIEM_,Creep,GNU C++20 (64),1694,A
160892009,Jun/16/2022 20:28,_SADIEM_,Paranoid String,GNU C++20 (64),1694,B
160912119,Jun/17/2022 04:21,_SADIEM_,Directional Increase,GNU C++20 (64),1694,C
161152960,Jun/19/2022 08:45,_SADIEM_,Subrectangle Guess,GNU C++20 (64),1695,A
161154016,Jun/19/2022 09:01,_SADIEM_,Subrectangle Guess,GNU C++20 (64),1695,A
161154056,Jun/19/2022 09:01,_SADIEM_,Subrectangle Guess,GNU C++20 (64),1695,A
161156595,Jun/19/2022 09:34,_SADIEM_,Circle Game,GNU C++20 (64),1695,B
161217074,Jun/19/2022 14:24,_SADIEM_,Optimal Path,GNU C++20 (64),1700,A
161221107,Jun/19/2022 14:54,_SADIEM_,Palindromic Numbers,GNU C++20 (64),1700,B
161394479,Jun/21/2022 16:07,_SADIEM_,Wrong Subtraction,GNU C++20 (64),977,A
161395055,Jun/21/2022 16:15,_SADIEM_,Two gram,GNU C++20 (64),977,B
161395900,Jun/21/2022 16:26,_SADIEM_,Less or Equal,GNU C++20 (64),977,C
161497248,Jun/22/2022 20:32,_SADIEM_,Diverse Strings,GNU C++20 (64),1144,A
161498064,Jun/22/2022 20:45,_SADIEM_,Parity Alternated Deletions,GNU C++20 (64),1144,B
161498898,Jun/22/2022 20:57,_SADIEM_,Two Shuffled Sequences,GNU C++20 (64),1144,C
161507443,Jun/22/2022 23:33,_SADIEM_,Equalize Them All,GNU C++20 (64),1144,D
161522289,Jun/23/2022 08:03,_SADIEM_,Graph Without Long Directed Paths,GNU C++20 (64),1144,F
161523719,Jun/23/2022 08:36,_SADIEM_,Graph Without Long Directed Paths,GNU C++20 (64),1144,F
161543136,Jun/23/2022 12:59,_SADIEM_,Vasya and Coins,GNU C++20 (64),1660,A
161543441,Jun/23/2022 13:03,_SADIEM_,Vlad and Candies,GNU C++20 (64),1660,B
161544554,Jun/23/2022 13:18,_SADIEM_,Get an Even String,GNU C++20 (64),1660,C
161544776,Jun/23/2022 13:21,_SADIEM_,Get an Even String,GNU C++20 (64),1660,C
161562847,Jun/23/2022 17:25,_SADIEM_,Maximum Product Strikes Back,GNU C++20 (64),1660,D
161566375,Jun/23/2022 18:08,_SADIEM_,Promising String (easy version),GNU C++20 (64),1660,F1
161628209,Jun/24/2022 13:27,_SADIEM_,Exams,GNU C++20 (64),194,A
161631749,Jun/24/2022 14:21,_SADIEM_,Exams,GNU C++20 (64),194,A
161632452,Jun/24/2022 14:32,_SADIEM_,Collecting Beats is Fun,GNU C++20 (64),373,A
161634129,Jun/24/2022 14:53,_SADIEM_,Table,GNU C++20 (64),359,A
161636965,Jun/24/2022 15:32,_SADIEM_,Dima and Continuous Line,GNU C++20 (64),358,A
161639229,Jun/24/2022 16:01,_SADIEM_,Card Game,GNU C++20 (64),106,A
161891826,Jun/26/2022 22:29,_SADIEM_,NIT orz!,GNU C++20 (64),1696,A
161892121,Jun/26/2022 22:35,_SADIEM_,NIT Destroys the Universe,GNU C++20 (64),1696,B
161896309,Jun/27/2022 00:06,_SADIEM_,Casimir's String Solitaire,GNU C++20 (64),1579,A
161897102,Jun/27/2022 00:28,_SADIEM_,Permutation Minimization by Deque,GNU C++20 (64),1579,E1
161898237,Jun/27/2022 00:59,_SADIEM_,Shifting Sort,GNU C++20 (64),1579,B
161899792,Jun/27/2022 01:56,_SADIEM_,Productive Meeting,GNU C++20 (64),1579,D
162034644,Jun/28/2022 13:36,_SADIEM_,It's the Police,GNU C++20 (64),101149,I
162045744,Jun/28/2022 15:46,_SADIEM_,Kefa and Park,GNU C++20 (64),580,C
162045921,Jun/28/2022 15:48,_SADIEM_,Kefa and Park,GNU C++20 (64),580,C
162046179,Jun/28/2022 15:51,_SADIEM_,Kefa and Park,GNU C++20 (64),580,C
162050153,Jun/28/2022 16:36,_SADIEM_,Learning Languages,GNU C++20 (64),277,A
162057721,Jun/28/2022 17:38,_SADIEM_,XOR Mixup,GNU C++20 (64),1698,A
162075597,Jun/28/2022 17:53,_SADIEM_,Rising Sand,GNU C++20 (64),1698,B
162102042,Jun/28/2022 18:21,_SADIEM_,3SUM Closure,GNU C++20 (64),1698,C
162159659,Jun/28/2022 20:37,_SADIEM_,XOR Mixup,GNU C++20 (64),1698,A
162225137,Jun/29/2022 12:39,_SADIEM_,Sockets,GNU C++20 (64),257,A
162227321,Jun/29/2022 13:04,_SADIEM_,Snow Footprints,GNU C++20 (64),298,A
162229742,Jun/29/2022 13:33,_SADIEM_,Next Test,GNU C++20 (64),27,A
162229918,Jun/29/2022 13:35,_SADIEM_,Next Test,GNU C++20 (64),27,A
162234756,Jun/29/2022 14:27,_SADIEM_,"Rook, Bishop and King",GNU C++20 (64),370,A
162237432,Jun/29/2022 14:54,_SADIEM_,Funky Numbers,GNU C++20 (64),192,A
162253860,Jun/29/2022 17:43,_SADIEM_,Dolce Vita,GNU C++20 (64),1671,C
162254047,Jun/29/2022 17:45,_SADIEM_,Dolce Vita,GNU C++20 (64),1671,C
162257135,Jun/29/2022 18:20,_SADIEM_,Sleuth,GNU C++20 (64),49,A
162269686,Jun/29/2022 20:53,_SADIEM_,Amr and Chemistry,GNU C++20 (64),558,C
162286312,Jun/30/2022 02:19,_SADIEM_,New Year Permutation,GNU C++20 (64),500,B
162287867,Jun/30/2022 03:17,_SADIEM_,Theatre Square,GNU C++20 (64),1,A
162327935,Jun/30/2022 13:48,_SADIEM_,Roads not only in Berland,GNU C++20 (64),25,D
162329713,Jun/30/2022 14:09,_SADIEM_,Maze,GNU C++20 (64),377,A
162330353,Jun/30/2022 14:16,_SADIEM_,Maze,GNU C++20 (64),378,C
162340326,Jun/30/2022 15:56,_SADIEM_,Jumping on Walls,GNU C++20 (64),199,D
162341702,Jun/30/2022 16:09,_SADIEM_,Jumping on Walls,GNU C++20 (64),198,B
162424822,Jul/01/2022 13:45,_SADIEM_,Jumping on Walls,GNU C++20 (64),199,D
162437170,Jul/01/2022 15:55,_SADIEM_,Bar,GNU C++20 (64),56,A
162535531,Jul/02/2022 13:54,_SADIEM_,Circle Game,GNU C++20 (64),1695,B
162537326,Jul/02/2022 14:12,_SADIEM_,Paranoid String,GNU C++20 (64),1694,B
162550436,Jul/02/2022 16:31,_SADIEM_,Dijkstra?,GNU C++20 (64),20,C
162552375,Jul/02/2022 16:50,_SADIEM_,Dijkstra?,GNU C++20 (64),20,C
162648781,Jul/03/2022 16:41,_SADIEM_,Dijkstra?,GNU C++20 (64),20,C
163038696,Jul/06/2022 22:50,_SADIEM_,Jzzhu and Cities,GNU C++20 (64),450,D
163116672,Jul/07/2022 17:17,_SADIEM_,The Third Three Number Problem,GNU C++20 (64),1699,A
163119559,Jul/07/2022 17:46,_SADIEM_,Almost Ternary Matrix,GNU C++20 (64),1699,B
163141533,Jul/07/2022 22:02,_SADIEM_,The Third Problem,GNU C++20 (64),1699,C
163203816,Jul/08/2022 15:13,_SADIEM_,Delete Two Elements,GNU C++20 (64),1598,C
163205719,Jul/08/2022 15:34,_SADIEM_,"Alice, Bob and Chocolate",GNU C++20 (64),6,C
163212564,Jul/08/2022 16:50,_SADIEM_,Lefthanders and Righthanders,GNU C++20 (64),234,A
163213331,Jul/08/2022 17:00,_SADIEM_,Reading,GNU C++20 (64),234,B
163214417,Jul/08/2022 17:15,_SADIEM_,Weather,GNU C++20 (64),234,C
163226443,Jul/08/2022 17:42,_SADIEM_,Grass Field,GNU C++20 (64),1701,A
163245380,Jul/08/2022 17:56,_SADIEM_,Permutation,GNU C++20 (64),1701,B
163405519,Jul/09/2022 22:09,_SADIEM_,Fence,GNU C++20 (64),234,F
163405723,Jul/09/2022 22:14,_SADIEM_,Fence,GNU C++20 (64),234,F
163412801,Jul/10/2022 01:51,_SADIEM_,MAX MEX Cut,GNU C++20 (64),1566,C
163469411,Jul/10/2022 17:37,_SADIEM_,Round Down the Price,GNU C++20 (64),1702,A
163481331,Jul/10/2022 17:43,_SADIEM_,Polycarp Writes a String from Memory,GNU C++20 (64),1702,B
163490566,Jul/10/2022 17:50,_SADIEM_,Train and Queries,GNU C++20 (64),1702,C
163513769,Jul/10/2022 18:11,_SADIEM_,Not a Cheap String,GNU C++20 (64),1702,D
163810472,Jul/12/2022 17:38,_SADIEM_,YES or YES?,GNU C++20 (64),1703,A
163817855,Jul/12/2022 17:41,_SADIEM_,ICPC Balloons,GNU C++20 (64),1703,B
163833377,Jul/12/2022 17:47,_SADIEM_,Cypher,GNU C++20 (64),1703,C
163850804,Jul/12/2022 17:58,_SADIEM_,Double Strings,GNU C++20 (64),1703,D
163865740,Jul/12/2022 18:11,_SADIEM_,Yet Another Problem About Pairs Satisfying an Inequality,GNU C++20 (64),1703,F
163943049,Jul/12/2022 20:58,_SADIEM_,"Good Key, Bad Key",GNU C++20 (64),1703,G
163943987,Jul/12/2022 21:06,_SADIEM_,"Good Key, Bad Key",GNU C++20 (64),1703,G
163958945,Jul/13/2022 00:23,_SADIEM_,Mirror Grid,GNU C++20 (64),1703,E
164075785,Jul/14/2022 00:17,_SADIEM_,Checkposts,GNU C++20 (64),427,C
164157154,Jul/14/2022 17:11,_SADIEM_,Smallest Difference,GNU C++20 (64),101853,J
164161238,Jul/14/2022 17:49,_SADIEM_,Summit Sunset,GNU C++20 (64),103561,F
164167176,Jul/14/2022 18:46,_SADIEM_,Life in Innopolis,GNU C++20 (64),101182,B
164167271,Jul/14/2022 18:46,_SADIEM_,Life in Innopolis,GNU C++20 (64),101182,B
164188179,Jul/14/2022 23:17,_SADIEM_,Basketball Exercise,GNU C++20 (64),1195,C
164191517,Jul/15/2022 00:16,_SADIEM_,Color Stripe,GNU C++20 (64),219,C
164195352,Jul/15/2022 01:52,_SADIEM_,Xenia and Weights,GNU C++20 (64),339,C
164198142,Jul/15/2022 03:21,_SADIEM_,Armchairs,GNU C++20 (64),1525,D
164366155,Jul/15/2022 23:19,_SADIEM_,Coffee Break,GNU C++20 (64),101911,A
164366359,Jul/15/2022 23:22,_SADIEM_,Coffee Break,GNU C++20 (64),101911,A
164377309,Jul/16/2022 03:27,_SADIEM_,Mark the Photographer,GNU C++20 (64),1705,A
164378494,Jul/16/2022 03:53,_SADIEM_,Mark the Dust Sweeper,GNU C++20 (64),1705,B
164386369,Jul/16/2022 05:56,_SADIEM_,Mark and His Unfinished Essay,GNU C++20 (64),1705,C
164473177,Jul/16/2022 17:54,_SADIEM_,Difference Operations,GNU C++20 (64),1708,A
164480491,Jul/16/2022 18:03,_SADIEM_,Difference of GCDs,GNU C++20 (64),1708,B
164569097,Jul/17/2022 07:03,_SADIEM_,Text Editor,GNU C++20 (64),253,C
164655547,Jul/17/2022 23:59,_SADIEM_,Boredom,GNU C++20 (64),455,A
164658348,Jul/18/2022 00:58,_SADIEM_,Woodcutters,GNU C++20 (64),545,C
164659352,Jul/18/2022 01:23,_SADIEM_,Mashmokh and ACM,GNU C++20 (64),414,B
165060937,Jul/21/2022 02:15,_SADIEM_,By Elevator or Stairs?,GNU C++20 (64),1249,E
