#,When,Who,Language,Time,Memory,Number_Class,Problem_name,Number,Class
181808397,Nov/20/2022 21:12,Lanakhaled,GNU C++20 (64),15 ms,300 KB,189A,Cut Ribbon,189,A
183046494,Nov/28/2022 19:47,dee..,GNU C++17,15 ms,100 KB,189A,Cut Ribbon,189,A
55661157,Jun/17/2019 00:11,AmmarDab3an,GNU C++14,31 ms,100 KB,189A,Cut Ribbon,189,A
126089409,Aug/16/2021 15:43,3bdo_Farah,GNU C++14,31 ms,3700 KB,189A,Cut Ribbon,189,A
167115272,Aug/05/2022 17:26,M.Qattan,GNU C++17,15 ms,100 KB,189A,Cut Ribbon,189,A
55661267,Jun/17/2019 00:19,AmmarDab3an,GNU C++14,31 ms,100 KB,189A,Cut Ribbon,189,A
53603356,May/01/2019 11:59,Ahmad7_7,GNU C++14,31 ms,300 KB,189A,Cut Ribbon,189,A
193831718,Feb/16/2023 16:28,043_33798_Nuraiym-7,GNU C++17,62 ms,0 KB,189A,Cut Ribbon,189,A
72859715,Mar/10/2020 02:16,Grapeee,GNU C++17,31 ms,100 KB,189A,Cut Ribbon,189,A
20744909,Sep/19/2016 01:42,Zaher,GNU C++14,30 ms,0 KB,189A,Cut Ribbon,189,A
74824452,Mar/30/2020 16:14,Dodeh,GNU C++11,31 ms,200 KB,189A,Cut Ribbon,189,A
73493381,Mar/17/2020 17:12,yaser.harba,GNU C++17,31 ms,200 KB,189A,Cut Ribbon,189,A
173109358,Sep/22/2022 22:44,sanji333333,GNU C++17,31 ms,0 KB,189A,Cut Ribbon,189,A
163317362,Jul/08/2022 22:37,obadaa.masri,GNU C++17,15 ms,100 KB,189A,Cut Ribbon,189,A
179437243,Nov/05/2022 16:23,Nour-Aldeen,GNU C++17,15 ms,0 KB,189A,Cut Ribbon,189,A
149558866,Mar/13/2022 22:38,Alaa-Kaadan,GNU C++20 (64),15 ms,0 KB,189A,Cut Ribbon,189,A
110069533,Mar/16/2021 00:52,abdalkader-s,GNU C++17,31 ms,200 KB,189A,Cut Ribbon,189,A
17528505,Apr/27/2016 00:34,Mohammad_Kartoumeh,GNU C++,15 ms,2200 KB,189A,Cut Ribbon,189,A
123684133,Jul/25/2021 11:29,_SADIEM_,GNU C++17,61 ms,3700 KB,189A,Cut Ribbon,189,A
182470944,Nov/25/2022 17:16,Mohammed--alhefawe,GNU C++17,15 ms,100 KB,189A,Cut Ribbon,189,A
113447426,Apr/19/2021 02:11,Tashleef,GNU C++17,31 ms,200 KB,189A,Cut Ribbon,189,A
172392242,Sep/16/2022 22:59,Nour-Aldeen,GNU C++17,15 ms,400 KB,189A,Cut Ribbon,189,A
163317619,Jul/08/2022 22:42,obadaa.masri,GNU C++17,15 ms,0 KB,189A,Cut Ribbon,189,A
73508463,Mar/17/2020 20:07,Raneem.Alhassan,GNU C++11,31 ms,1000 KB,189A,Cut Ribbon,189,A
182112522,Nov/22/2022 13:34,KHALED.TELLO,GNU C++17,15 ms,300 KB,189A,Cut Ribbon,189,A
157345299,May/15/2022 23:48,Bassam1412,GNU C++20 (64),15 ms,1600 KB,189A,Cut Ribbon,189,A
123622602,Jul/24/2021 18:59,Tashleef,GNU C++14,31 ms,3700 KB,189A,Cut Ribbon,189,A
167651504,Aug/09/2022 18:11,AbdAR,GNU C++17,15 ms,300 KB,189A,Cut Ribbon,189,A
107514225,Feb/16/2021 11:36,AhmadShahal,GNU C++17,31 ms,200 KB,189A,Cut Ribbon,189,A
111764449,Apr/02/2021 10:26,AhmadShahal,GNU C++17,31 ms,200 KB,189A,Cut Ribbon,189,A
207084732,May/24/2023 23:48,MuhammadMak,GNU C++17,15 ms,500 KB,189A,Cut Ribbon,189,A
181811519,Nov/20/2022 21:42,masa_beydoun,GNU C++17,15 ms,400 KB,189A,Cut Ribbon,189,A
69012200,Jan/18/2020 07:09,Brre.Hemo,GNU C++17,31 ms,0 KB,189A,Cut Ribbon,189,A
182381548,Nov/24/2022 19:35,Mohammad_Alassali,GNU C++20 (64),15 ms,300 KB,189A,Cut Ribbon,189,A
118727264,Jun/07/2021 16:32,AhmadShahal,GNU C++17,31 ms,0 KB,189A,Cut Ribbon,189,A
199750910,Mar/29/2023 22:54,codeiologist,GNU C++20 (64),15 ms,300 KB,189A,Cut Ribbon,189,A
199946016,Mar/31/2023 15:43,ghina.alrefai,GNU C++17,15 ms,200 KB,189A,Cut Ribbon,189,A
16926462,Mar/25/2016 16:46,Mohammad_Kartoumeh,GNU C++,15 ms,2200 KB,189A,Cut Ribbon,189,A
16880586,Mar/23/2016 07:57,Mohammad_Kartoumeh,GNU C++,15 ms,2200 KB,189A,Cut Ribbon,189,A
149345115,Mar/11/2022 21:20,Yaman_Alwaza,GNU C++17,15 ms,15900 KB,189A,Cut Ribbon,189,A
205022652,May/07/2023 23:03,Ansam092,GNU C++17,15 ms,300 KB,189A,Cut Ribbon,189,A
162049986,Jun/28/2022 16:34,Amr_Kart,GNU C++20 (64),15 ms,300 KB,189A,Cut Ribbon,189,A
172610634,Sep/19/2022 03:50,_OmarAbdo,GNU C++20 (64),15 ms,700 KB,189A,Cut Ribbon,189,A
67940146,Dec/30/2019 02:43,MouazBudier,GNU C++17,31 ms,100 KB,189A,Cut Ribbon,189,A
206628856,May/20/2023 13:46,Mohammad_Alassali,GNU C++20 (64),15 ms,200 KB,189A,Cut Ribbon,189,A
32806140,Nov/30/2017 16:11,Grapeee,GNU C++,514 ms,2000 KB,189A,Cut Ribbon,189,A
147496319,Feb/23/2022 19:46,_SADIEM_,GNU C++17,15 ms,300 KB,189A,Cut Ribbon,189,A
201829509,Apr/12/2023 15:48,Mohamed-Omran,GNU C++20 (64),15 ms,300 KB,189A,Cut Ribbon,189,A
201829619,Apr/12/2023 15:49,Mohamed-Omran,GNU C++20 (64),187 ms,196300 KB,189A,Cut Ribbon,189,A
183482440,Dec/01/2022 16:28,7nooOoOoon,GNU C++17,15 ms,100 KB,189A,Cut Ribbon,189,A
145582467,Feb/07/2022 22:43,Ahmed-yaser,GNU C++17,62 ms,0 KB,189A,Cut Ribbon,189,A
142770798,Jan/15/2022 09:48,DARK-N,GNU C++17,15 ms,0 KB,189A,Cut Ribbon,189,A
182218108,Nov/23/2022 10:47,AbodeKu,GNU C++17,15 ms,300 KB,189A,Cut Ribbon,189,A
183810177,Dec/04/2022 12:08,Wiaam_SA,GNU C++17,15 ms,500 KB,189A,Cut Ribbon,189,A
175446384,Oct/10/2022 20:18,_OmarAbdo,GNU C++20 (64),15 ms,400 KB,189A,Cut Ribbon,189,A
19913757,Aug/16/2016 21:46,Mohammad_Kartoumeh,GNU C++,15 ms,2100 KB,189A,Cut Ribbon,189,A
165965879,Jul/28/2022 09:32,_SADIEM_,GNU C++20 (64),15 ms,300 KB,189A,Cut Ribbon,189,A
199390074,Mar/27/2023 12:55,AmmarDab3an,GNU C++17,15 ms,0 KB,189A,Cut Ribbon,189,A
107968127,Feb/19/2021 20:24,Amr_Kart,GNU C++11,30 ms,0 KB,151A,Soft Drinking,151,A
5990763,Mar/11/2014 00:17,RedNextCentury,GNU C++,30 ms,0 KB,151A,Soft Drinking,151,A
173126220,Sep/23/2022 05:30,043_33798_Nuraiym-7,GNU C++17,30 ms,0 KB,151A,Soft Drinking,151,A
184217763,Dec/07/2022 14:44,HASSAN_GH,GNU C++17,30 ms,0 KB,151A,Soft Drinking,151,A
184343703,Dec/08/2022 17:43,Alaa_em_123,GNU C++20 (64),30 ms,0 KB,151A,Soft Drinking,151,A
112211367,Apr/07/2021 12:35,Brre.Hemo,GNU C++17,30 ms,0 KB,151A,Soft Drinking,151,A
194003683,Feb/17/2023 17:49,Waellhasan,GNU C++17,30 ms,0 KB,151A,Soft Drinking,151,A
163331245,Jul/09/2022 05:12,OmranMk,GNU C++17,30 ms,0 KB,151A,Soft Drinking,151,A
206226853,May/17/2023 18:09,NawarAlTibi,GNU C++20 (64),30 ms,0 KB,151A,Soft Drinking,151,A
194512117,Feb/22/2023 00:09,M.Qattan,GNU C++14,30 ms,0 KB,151A,Soft Drinking,151,A
154177124,Apr/20/2022 10:59,MouayadL7,GNU C++14,30 ms,0 KB,151A,Soft Drinking,151,A
154482056,Apr/22/2022 12:33,_Salty,GNU C++17,30 ms,0 KB,151A,Soft Drinking,151,A
168996183,Aug/19/2022 19:54,masa_beydoun,GNU C++17,30 ms,0 KB,151A,Soft Drinking,151,A
174536109,Oct/03/2022 19:18,Kareembo,GNU C++17,0 ms,0 KB,151A,Soft Drinking,151,A
159257938,Jun/02/2022 16:56,7nooOoOoon,GNU C++17,30 ms,0 KB,151A,Soft Drinking,151,A
169277671,Aug/21/2022 23:42,Mohammed--alhefawe,GNU C++17,30 ms,0 KB,151A,Soft Drinking,151,A
116146396,May/14/2021 06:26,Alhomse,MS C++ 2017,62 ms,3700 KB,151A,Soft Drinking,151,A
158784307,May/29/2022 11:34,dee..,GNU C++17,30 ms,0 KB,151A,Soft Drinking,151,A
200957666,Apr/06/2023 12:54,kinannotfound,GNU C++20 (64),30 ms,0 KB,151A,Soft Drinking,151,A
50406935,Feb/24/2019 00:33,Bsher,GNU C++14,62 ms,200 KB,151A,Soft Drinking,151,A
112444292,Apr/10/2021 11:48,Ahmed-yaser,GNU C++17,62 ms,0 KB,151A,Soft Drinking,151,A
193464977,Feb/13/2023 15:38,sanji333333,GNU C++17,30 ms,0 KB,151A,Soft Drinking,151,A
110056045,Mar/15/2021 19:49,DARK-N,GNU C++17,62 ms,0 KB,151A,Soft Drinking,151,A
19977875,Aug/20/2016 11:27,Zaher,GNU C++11,30 ms,2000 KB,151A,Soft Drinking,151,A
92934714,Sep/16/2020 00:04,Brre.Hemo,GNU C++17,62 ms,0 KB,151A,Soft Drinking,151,A
178995495,Nov/02/2022 22:28,codeiologist,GNU C++17 (64),0 ms,0 KB,151A,Soft Drinking,151,A
180392134,Nov/10/2022 22:13,Ansam092,GNU C++17,30 ms,0 KB,151A,Soft Drinking,151,A
16783698,Mar/18/2016 17:37,Mohammad_Kartoumeh,GNU C++,62 ms,0 KB,151A,Soft Drinking,151,A
127868987,Sep/04/2021 22:28,_SADIEM_,GNU C++17,62 ms,3700 KB,151A,Soft Drinking,151,A
185461000,Dec/16/2022 16:29,Mohammad_Alassali,GNU C++20 (64),0 ms,0 KB,151A,Soft Drinking,151,A
112730130,Apr/12/2021 01:30,_SADIEM_,GNU C++14,62 ms,400 KB,151A,Soft Drinking,151,A
127790656,Sep/03/2021 21:20,AhmadShahal,GNU C++17,62 ms,3700 KB,151A,Soft Drinking,151,A
187560092,Jan/01/2023 23:05,Mohammed_Abdelkareem,GNU C++17,0 ms,0 KB,151A,Soft Drinking,151,A
153461015,Apr/12/2022 16:06,Waellhasan,GNU C++17,15 ms,0 KB,466A,Cheap Travel,466,A
169564449,Aug/25/2022 04:26,kinannotfound,GNU C++20 (64),15 ms,0 KB,466A,Cheap Travel,466,A
36734638,Mar/30/2018 01:37,SaeedSabbagh,GNU C++14,30 ms,3300 KB,466A,Cheap Travel,466,A
36734683,Mar/30/2018 01:54,Bsher,GNU C++14,31 ms,3300 KB,466A,Cheap Travel,466,A
98081483,Nov/10/2020 21:31,Brre.Hemo,GNU C++17,46 ms,0 KB,466A,Cheap Travel,466,A
167132971,Aug/05/2022 19:44,OmranMk,GNU C++17,0 ms,0 KB,466A,Cheap Travel,466,A
169173138,Aug/20/2022 22:36,Mohammed--alhefawe,GNU C++17,15 ms,0 KB,466A,Cheap Travel,466,A
165171382,Jul/21/2022 18:19,HASSAN_GH,GNU C++17,15 ms,0 KB,466A,Cheap Travel,466,A
158669642,May/28/2022 09:17,7nooOoOoon,GNU C++17,15 ms,0 KB,466A,Cheap Travel,466,A
7753170,Sep/12/2014 19:32,RedNextCentury,MS C++,15 ms,0 KB,466A,Cheap Travel,466,A
190370142,Jan/24/2023 18:40,043_33798_Nuraiym-7,GNU C++17,0 ms,0 KB,466A,Cheap Travel,466,A
31506257,Oct/19/2017 14:37,Grapeee,GNU C++,15 ms,2000 KB,466A,Cheap Travel,466,A
56532556,Jul/04/2019 23:48,Raed_Sb,GNU C++14,31 ms,0 KB,466A,Cheap Travel,466,A
149348803,Mar/11/2022 21:56,KHALED.TELLO,GNU C++17,15 ms,0 KB,466A,Cheap Travel,466,A
149431294,Mar/12/2022 16:57,Hamza_Alattar.1,GNU C++17,15 ms,0 KB,466A,Cheap Travel,466,A
153770480,Apr/16/2022 06:53,MouayadL7,GNU C++14,0 ms,0 KB,466A,Cheap Travel,466,A
134711088,Nov/09/2021 01:27,3bdo_Farah,GNU C++17,15 ms,1000 KB,466A,Cheap Travel,466,A
17410643,Apr/20/2016 22:17,Zaher,GNU C++11,15 ms,2200 KB,466A,Cheap Travel,466,A
49218722,Jan/30/2019 21:10,Yaman_Alwaza,GNU C++17,30 ms,200 KB,466A,Cheap Travel,466,A
194494394,Feb/21/2023 21:06,_Salty,GNU C++17,15 ms,0 KB,466A,Cheap Travel,466,A
173379204,Sep/25/2022 05:35,codeiologist,GNU C++17 (64),0 ms,0 KB,466A,Cheap Travel,466,A
17701560,May/03/2016 21:15,Mohammad_Kartoumeh,GNU C++,15 ms,2200 KB,466A,Cheap Travel,466,A
35157589,Feb/11/2018 18:48,abdalkader-s,GNU C++14,15 ms,1800 KB,466A,Cheap Travel,466,A
174388366,Oct/02/2022 17:55,obadaa.masri,GNU C++17,15 ms,0 KB,466A,Cheap Travel,466,A
200962744,Apr/06/2023 13:55,NawarAlTibi,GNU C++20 (64),0 ms,0 KB,466A,Cheap Travel,466,A
130510891,Oct/02/2021 02:47,_SADIEM_,GNU C++17,31 ms,3700 KB,466A,Cheap Travel,466,A
172996510,Sep/21/2022 23:14,Nour-Aldeen,GNU C++17,15 ms,0 KB,466A,Cheap Travel,466,A
16750493,Mar/16/2016 20:18,Mohammad_Kartoumeh,GNU C++,15 ms,0 KB,466A,Cheap Travel,466,A
153572569,Apr/13/2022 18:05,Bassam1412,GNU C++17,15 ms,0 KB,466A,Cheap Travel,466,A
98371684,Nov/14/2020 13:36,AhmadShahal,GNU C++17,31 ms,0 KB,466A,Cheap Travel,466,A
98371016,Nov/14/2020 13:24,AhmadShahal,GNU C++17,31 ms,0 KB,466A,Cheap Travel,466,A
83791722,Jun/15/2020 06:46,MouazBudier,GNU C++11,31 ms,0 KB,466A,Cheap Travel,466,A
177806046,Oct/24/2022 23:10,Dr-Code,GNU C++17,15 ms,0 KB,466A,Cheap Travel,466,A
143725254,Jan/23/2022 04:07,Ahmed-yaser,GNU C++17,15 ms,0 KB,466A,Cheap Travel,466,A
206853421,May/22/2023 17:57,ghina.alrefai,GNU C++17,15 ms,0 KB,466A,Cheap Travel,466,A
156556904,May/09/2022 22:23,Diab,GNU C++17,15 ms,0 KB,466A,Cheap Travel,466,A
187578273,Jan/02/2023 08:19,0xessam,GNU C++14,0 ms,0 KB,466A,Cheap Travel,466,A
104899040,Jan/20/2021 14:39,Amr_Kart,GNU C++11,15 ms,0 KB,472A,Design Tutorial: Learn from Math,472,A
194005627,Feb/17/2023 18:06,Waellhasan,GNU C++17,15 ms,0 KB,472A,Design Tutorial: Learn from Math,472,A
147082014,Feb/20/2022 18:53,Zeina_Albarre,GNU C++20 (64),15 ms,0 KB,472A,Design Tutorial: Learn from Math,472,A
37084367,Apr/08/2018 02:47,Grapeee,GNU C++,31 ms,3400 KB,472A,Design Tutorial: Learn from Math,472,A
115648029,May/08/2021 03:36,Alhomse,MS C++ 2017,31 ms,3900 KB,472A,Design Tutorial: Learn from Math,472,A
184338963,Dec/08/2022 17:03,Alaa_em_123,GNU C++20 (64),15 ms,0 KB,472A,Design Tutorial: Learn from Math,472,A
184455456,Dec/09/2022 15:19,ShathaS2003,GNU C++17,15 ms,0 KB,472A,Design Tutorial: Learn from Math,472,A
35002378,Feb/07/2018 17:51,SaeedSabbagh,GNU C++14,15 ms,1900 KB,472A,Design Tutorial: Learn from Math,472,A
170455534,Sep/01/2022 10:53,masa_beydoun,GNU C++17,30 ms,0 KB,472A,Design Tutorial: Learn from Math,472,A
173126090,Sep/23/2022 05:27,043_33798_Nuraiym-7,GNU C++17,15 ms,0 KB,472A,Design Tutorial: Learn from Math,472,A
109660671,Mar/11/2021 01:35,Grapeee,GNU C++17,31 ms,0 KB,472A,Design Tutorial: Learn from Math,472,A
37084210,Apr/08/2018 02:29,Grapeee,GNU C++,30 ms,3400 KB,472A,Design Tutorial: Learn from Math,472,A
175063111,Oct/08/2022 04:50,Kareembo,GNU C++17,15 ms,0 KB,472A,Design Tutorial: Learn from Math,472,A
109840155,Mar/13/2021 10:56,DARK-N,GNU C++17,30 ms,0 KB,472A,Design Tutorial: Learn from Math,472,A
35002271,Feb/07/2018 17:47,Bsher,GNU C++14,15 ms,1900 KB,472A,Design Tutorial: Learn from Math,472,A
180730257,Nov/13/2022 12:31,anas_allaham,GNU C++20 (64),15 ms,0 KB,472A,Design Tutorial: Learn from Math,472,A
184219203,Dec/07/2022 14:58,HASSAN_GH,GNU C++17,15 ms,100 KB,472A,Design Tutorial: Learn from Math,472,A
153769364,Apr/16/2022 06:23,MouayadL7,GNU C++14,15 ms,0 KB,472A,Design Tutorial: Learn from Math,472,A
37103285,Apr/08/2018 18:28,samer_orfali,GNU C++,30 ms,3400 KB,472A,Design Tutorial: Learn from Math,472,A
155500685,May/01/2022 13:39,M.Qattan,GNU C++17,15 ms,0 KB,472A,Design Tutorial: Learn from Math,472,A
70586465,Feb/08/2020 21:46,3bdo_Farah,GNU C++14,46 ms,0 KB,472A,Design Tutorial: Learn from Math,472,A
172079970,Sep/13/2022 22:36,sarah.m.akkad,GNU C++17,0 ms,0 KB,472A,Design Tutorial: Learn from Math,472,A
169160681,Aug/20/2022 20:41,Mohammed--alhefawe,GNU C++17,46 ms,7800 KB,472A,Design Tutorial: Learn from Math,472,A
70586315,Feb/08/2020 21:43,3bdo_Farah,GNU C++14,31 ms,0 KB,472A,Design Tutorial: Learn from Math,472,A
169160544,Aug/20/2022 20:38,Mohammed--alhefawe,GNU C++17,46 ms,7800 KB,472A,Design Tutorial: Learn from Math,472,A
155245831,Apr/29/2022 02:47,Bassam1412,GNU C++20 (64),15 ms,0 KB,472A,Design Tutorial: Learn from Math,472,A
70585341,Feb/08/2020 21:26,3bdo_Farah,GNU C++14,31 ms,0 KB,472A,Design Tutorial: Learn from Math,472,A
7996732,Sep/28/2014 19:39,RedNextCentury,MS C++,31 ms,1000 KB,472A,Design Tutorial: Learn from Math,472,A
197820678,Mar/17/2023 22:09,Ansam092,GNU C++17,31 ms,1000 KB,472A,Design Tutorial: Learn from Math,472,A
78265058,Apr/27/2020 10:59,AhmadShahal,GNU C++17,31 ms,0 KB,472A,Design Tutorial: Learn from Math,472,A
53262085,Apr/24/2019 23:13,Baraa_Armoush,GNU C++17,31 ms,1000 KB,472A,Design Tutorial: Learn from Math,472,A
70584468,Feb/08/2020 21:12,3bdo_Farah,GNU C++14,15 ms,0 KB,472A,Design Tutorial: Learn from Math,472,A
200959580,Apr/06/2023 13:19,kinannotfound,GNU C++20 (64),15 ms,1900 KB,472A,Design Tutorial: Learn from Math,472,A
203035891,Apr/22/2023 14:01,OmranMk,GNU C++17,15 ms,100 KB,472A,Design Tutorial: Learn from Math,472,A
200958941,Apr/06/2023 13:11,kinannotfound,GNU C++20 (64),15 ms,1900 KB,472A,Design Tutorial: Learn from Math,472,A
35375317,Feb/16/2018 22:59,abdalkader-s,GNU C++14,15 ms,1900 KB,472A,Design Tutorial: Learn from Math,472,A
68082470,Jan/02/2020 17:54,RamaRehawi,GNU C++17,31 ms,0 KB,472A,Design Tutorial: Learn from Math,472,A
201141355,Apr/07/2023 16:02,NawarAlTibi,GNU C++20 (64),15 ms,100 KB,472A,Design Tutorial: Learn from Math,472,A
196790675,Mar/10/2023 15:44,Bicso,GNU C++14,15 ms,0 KB,472A,Design Tutorial: Learn from Math,472,A
71459775,Feb/19/2020 22:44,Brre.Hemo,GNU C++17,30 ms,0 KB,472A,Design Tutorial: Learn from Math,472,A
184954367,Dec/12/2022 18:46,MuhammadMak,GNU C++17,15 ms,0 KB,472A,Design Tutorial: Learn from Math,472,A
160657041,Jun/14/2022 20:22,sanji333333,GNU C++17,15 ms,0 KB,472A,Design Tutorial: Learn from Math,472,A
186979784,Dec/28/2022 02:28,codeiologist,GNU C++20 (64),15 ms,0 KB,472A,Design Tutorial: Learn from Math,472,A
158601116,May/27/2022 13:27,dee..,GNU C++17,15 ms,0 KB,472A,Design Tutorial: Learn from Math,472,A
185459327,Dec/16/2022 16:14,Mohammad_Alassali,GNU C++20 (64),15 ms,0 KB,472A,Design Tutorial: Learn from Math,472,A
178656561,Oct/31/2022 11:15,a7mad_taieb,GNU C++20 (64),62 ms,8500 KB,472A,Design Tutorial: Learn from Math,472,A
48148454,Jan/09/2019 19:16,Yaman_Alwaza,GNU C++17,31 ms,300 KB,472A,Design Tutorial: Learn from Math,472,A
19408031,Jul/25/2016 20:21,Mohammad_Kartoumeh,GNU C++,31 ms,3900 KB,472A,Design Tutorial: Learn from Math,472,A
105558652,Jan/27/2021 12:42,Amr_Kart,GNU C++11,31 ms,0 KB,432A,Choosing Teams,432,A
195208833,Feb/27/2023 23:58,sanji333333,GNU C++17,15 ms,0 KB,432A,Choosing Teams,432,A
116147481,May/14/2021 06:59,Alhomse,MS C++ 2017,31 ms,3700 KB,432A,Choosing Teams,432,A
161009711,Jun/18/2022 07:48,Nour-Aldeen,GNU C++17,15 ms,0 KB,432A,Choosing Teams,432,A
193515932,Feb/13/2023 22:13,Kareembo,GNU C++17,15 ms,0 KB,432A,Choosing Teams,432,A
112221980,Apr/07/2021 15:10,Brre.Hemo,GNU C++17,31 ms,0 KB,432A,Choosing Teams,432,A
153771953,Apr/16/2022 07:31,MouayadL7,GNU C++14,15 ms,0 KB,432A,Choosing Teams,432,A
168988562,Aug/19/2022 18:40,masa_beydoun,GNU C++17,15 ms,0 KB,432A,Choosing Teams,432,A
36758304,Mar/30/2018 23:16,SaeedSabbagh,GNU C++14,15 ms,3300 KB,432A,Choosing Teams,432,A
207674045,May/28/2023 21:09,OmranMk,GNU C++17,15 ms,0 KB,432A,Choosing Teams,432,A
200960637,Apr/06/2023 13:33,kinannotfound,GNU C++20 (64),15 ms,0 KB,432A,Choosing Teams,432,A
36757359,Mar/30/2018 22:23,Bsher,GNU C++14,30 ms,3300 KB,432A,Choosing Teams,432,A
100262469,Dec/03/2020 13:53,AhmadShahal,GNU C++17,31 ms,0 KB,432A,Choosing Teams,432,A
109909115,Mar/13/2021 19:09,DARK-N,GNU C++17,31 ms,0 KB,432A,Choosing Teams,432,A
169179622,Aug/21/2022 00:23,Mohammed--alhefawe,GNU C++17,15 ms,0 KB,432A,Choosing Teams,432,A
209641539,Jun/14/2023 11:22,Zaid_Al_Habbal,GNU C++20 (64),15 ms,0 KB,432A,Choosing Teams,432,A
40622658,Jul/22/2018 06:05,samer_orfali,GNU C++,31 ms,0 KB,432A,Choosing Teams,432,A
200974239,Apr/06/2023 15:45,NawarAlTibi,GNU C++20 (64),15 ms,0 KB,432A,Choosing Teams,432,A
195508801,Mar/02/2023 01:45,sarah.m.akkad,GNU C++17 (64),15 ms,0 KB,432A,Choosing Teams,432,A
158739756,May/28/2022 19:04,dee..,GNU C++17,15 ms,0 KB,432A,Choosing Teams,432,A
173161651,Sep/23/2022 14:29,043_33798_Nuraiym-7,GNU C++17,15 ms,0 KB,432A,Choosing Teams,432,A
125020796,Aug/06/2021 09:23,_SADIEM_,GNU C++17,31 ms,3700 KB,432A,Choosing Teams,432,A
158289863,May/24/2022 14:02,_Salty,GNU C++17,15 ms,0 KB,432A,Choosing Teams,432,A
16776567,Mar/18/2016 09:39,Mohammad_Kartoumeh,GNU C++,15 ms,0 KB,432A,Choosing Teams,432,A
127331144,Aug/29/2021 16:39,Ahmed-yaser,GNU C++17,30 ms,3800 KB,432A,Choosing Teams,432,A
66668153,Dec/12/2019 11:06,sepsa.m,GNU C++17,31 ms,0 KB,432A,Choosing Teams,432,A
48391205,Jan/14/2019 18:25,Yaman_Alwaza,GNU C++17,31 ms,300 KB,432A,Choosing Teams,432,A
60684791,Sep/16/2019 18:02,Raneem.Alhassan,GNU C++14,31 ms,0 KB,432A,Choosing Teams,432,A
112338825,Apr/08/2021 23:43,_SADIEM_,GNU C++14,31 ms,0 KB,432A,Choosing Teams,432,A
28548623,Jul/14/2017 15:47,Zaher,GNU C++14,15 ms,1900 KB,432A,Choosing Teams,432,A
68986871,Jan/17/2020 15:49,Brre.Hemo,GNU C++17,31 ms,100 KB,432A,Choosing Teams,432,A
187607742,Jan/02/2023 14:35,Mohammed_Abdelkareem,GNU C++17,15 ms,0 KB,432A,Choosing Teams,432,A
201927508,Apr/13/2023 14:38,HASSAN_GH,GNU C++17,15 ms,0 KB,432A,Choosing Teams,432,A
201618364,Apr/10/2023 08:52,obada_katma,GNU C++20 (64),15 ms,100 KB,432A,Choosing Teams,432,A
169349499,Aug/22/2022 18:25,Mohammed--alhefawe,GNU C++17,15 ms,0 KB,1512A,Spy Detected!,1512,A
112568182,Apr/10/2021 20:33,Mohamed-Omran,GNU C++17,31 ms,0 KB,1512A,Spy Detected!,1512,A
112619531,Apr/11/2021 09:56,RetiringNextCentury,GNU C++17,15 ms,0 KB,1512A,Spy Detected!,1512,A
202006745,Apr/14/2023 04:41,NawarAlTibi,GNU C++20 (64),15 ms,0 KB,1512A,Spy Detected!,1512,A
169398273,Aug/23/2022 11:52,043_33798_Nuraiym-7,GNU C++17,15 ms,0 KB,1512A,Spy Detected!,1512,A
153830499,Apr/16/2022 21:44,MouayadL7,GNU C++14,0 ms,0 KB,1512A,Spy Detected!,1512,A
181604682,Nov/19/2022 14:49,anas_allaham,GNU C++20 (64),0 ms,0 KB,1512A,Spy Detected!,1512,A
112577725,Apr/10/2021 22:20,Bsher,GNU C++17,15 ms,100 KB,1512A,Spy Detected!,1512,A
200962543,Apr/06/2023 13:53,kinannotfound,GNU C++20 (64),15 ms,0 KB,1512A,Spy Detected!,1512,A
112879574,Apr/13/2021 01:39,ahmad_alghadban,GNU C++17,15 ms,0 KB,1512A,Spy Detected!,1512,A
112472887,Apr/10/2021 17:38,Tashleef,GNU C++17,30 ms,0 KB,1512A,Spy Detected!,1512,A
112586871,Apr/11/2021 01:32,Amr_Kart,GNU C++11,15 ms,0 KB,1512A,Spy Detected!,1512,A
169629284,Aug/25/2022 19:18,Wiaam_SA,GNU C++17,15 ms,0 KB,1512A,Spy Detected!,1512,A
169577611,Aug/25/2022 09:20,043_33798_Nuraiym-7,GNU C++17,15 ms,0 KB,1512A,Spy Detected!,1512,A
196175134,Mar/05/2023 21:43,MuhannadW,GNU C++17,15 ms,0 KB,1512A,Spy Detected!,1512,A
143816577,Jan/23/2022 22:38,a7mad_taieb,GNU C++20 (64),0 ms,0 KB,1512A,Spy Detected!,1512,A
112483737,Apr/10/2021 17:49,Brre.Hemo,GNU C++17,15 ms,0 KB,1512A,Spy Detected!,1512,A
197239589,Mar/13/2023 15:57,_s_h_a_m__,GNU C++17,30 ms,0 KB,1512A,Spy Detected!,1512,A
148739908,Mar/07/2022 23:39,KHALED.TELLO,GNU C++17,15 ms,0 KB,1512A,Spy Detected!,1512,A
148734086,Mar/07/2022 22:07,Hamza_Alattar.1,GNU C++17,15 ms,0 KB,1512A,Spy Detected!,1512,A
169444004,Aug/23/2022 19:56,masa_beydoun,GNU C++17,15 ms,100 KB,1512A,Spy Detected!,1512,A
126187096,Aug/17/2021 17:19,Ahmed-yaser,GNU C++17,15 ms,3700 KB,1512A,Spy Detected!,1512,A
173894215,Sep/29/2022 10:53,Kareembo,GNU C++17,15 ms,100 KB,1512A,Spy Detected!,1512,A
