Student,Problem Name,A,B,C,D,J,E,L,K,G,H,B1,B2,G1,F,I,M,B3,D1,D2,Y,X,Z,R,N,L1,L2,C1,F1,E1,C2,100,F2,E2,Q,P,A1,A2,O,U,W,T,G3,G2,F3,1,S,101,H1,H2,123,problem_difficulty,solving_times,Tag_binarysearch,Tag_bitmasks,Tag_bruteforce,Tag_constructivealgorithms,Tag_datastructures,Tag_dp,Tag_expressionparsing,Tag_graphmatchings,Tag_greedy,Tag_hashing,Tag_implementation,Tag_math,Tag_numbertheory,Tag_shortestpaths,Tag_sortings,Tag_specialproblem,Tag_strings,Tag_twopointers,Problem Class A,Problem Class B,previous_solved_problems_count,y,الأساسيات,أنواع البيانات,المتغيرات,التعامل مع الأعداد,التعامل مع النصوص,العوامل,المصفوفات,الدوال,الحلقات,الشروط,tutorial_difficulty
7nooOoOoon,Drinks,26,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,800,88935,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,29,24.484536082474268,1,1,0,0,0,1,0,0,1,0,45.202220459952414
Amr_Kart,Drinks,28,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,800,88935,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,30,44.51733833177132,1,1,0,0,0,1,0,0,1,0,45.202220459952414
Conan_y65,Drinks,38,11,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,800,88935,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,51,7.533703409992014,1,1,0,0,0,1,0,0,1,0,45.202220459952414
7amzahsa,Drinks,66,11,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,800,88935,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,81,-2.967822555451455,1,1,0,0,0,1,0,0,1,0,45.202220459952414
M.Qattan,Drinks,15,16,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,800,88935,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,35,19.587628865979415,1,1,0,0,0,1,0,0,1,0,45.202220459952414
ShathaS2003,Drinks,65,7,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,800,88935,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,74,10.882016036655205,1,1,0,0,0,1,0,0,1,0,45.202220459952414
anas_allaham,Drinks,10,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,800,88935,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,11,13.991163475699517,1,1,0,0,0,1,0,0,1,0,45.202220459952414
ZENGOO,Drinks,24,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,800,88935,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,25,8.161512027491403,1,1,0,0,0,1,0,0,1,0,45.202220459952414
Bicso,Drinks,22,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,800,88935,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,23,38.58169322086864,1,1,0,0,0,1,0,0,1,0,45.202220459952414
Abdulrhaim_Ma,Drinks,17,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,800,88935,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,18,8.90346766635431,1,1,0,0,0,1,0,0,1,0,45.202220459952414
Nour-Aldeen,Drinks,63,21,11,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,800,88935,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,98,50.45298344267424,1,1,0,0,0,1,0,0,1,0,45.202220459952414
0xessam,Drinks,127,48,12,2,1,3,2,1,2,0,0,0,0,2,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,800,88935,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,203,55.090206185567105,1,1,0,0,0,1,0,0,1,0,45.202220459952414
099450735z,Drinks,23,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,800,88935,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,26,24.484536082474268,1,1,0,0,0,1,0,0,1,0,45.202220459952414
Ansam092,Drinks,17,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,800,88935,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,18,17.80693533270862,1,1,0,0,0,1,0,0,1,0,45.202220459952414
Mohamed-Omran,Drinks,150,74,31,8,0,3,0,0,1,0,2,0,0,1,0,0,0,1,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,800,88935,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,274,19.587628865979415,1,1,0,0,0,1,0,0,1,0,45.202220459952414
Grapeee,Drinks,45,10,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,800,88935,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,56,26.710402999062815,1,1,0,0,0,1,0,0,1,0,45.202220459952414
Mohammed--alhefawe,UltraFastMathematician,37,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,800,86742,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,39,51.30093274423171,1,1,0,0,1,1,1,1,1,1,50.65766086029164
OmranMk,UltraFastMathematician,107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,800,86742,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,107,51.30093274423171,1,1,0,0,1,1,1,1,1,1,50.65766086029164
RetiringNextCentury,UltraFastMathematician,42,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,800,86742,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,45,32.64604810996561,1,1,0,0,1,1,1,1,1,1,50.65766086029164
HASSAN_GH,UltraFastMathematician,42,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,800,86742,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,47,48.969072164948535,1,1,0,0,1,1,1,1,1,1,50.65766086029164
Brre.Hemo,UltraFastMathematician,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,800,86742,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,5,20.986745213549387,1,1,0,0,1,1,1,1,1,1,50.65766086029164
codeiologist,UltraFastMathematician,61,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,800,86742,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,67,77.10024128098276,1,1,0,0,1,1,1,1,1,1,50.65766086029164
DARK-N,UltraFastMathematician,80,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,800,86742,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,82,71.22774133083425,1,1,0,0,1,1,1,1,1,1,50.65766086029164
Kareembo,UltraFastMathematician,37,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,800,86742,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,38,73.45360824742279,1,1,0,0,1,1,1,1,1,1,50.65766086029164
masa_beydoun,UltraFastMathematician,30,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,800,86742,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,34,58.762886597938234,1,1,0,0,1,1,1,1,1,1,50.65766086029164
kinannotfound,UltraFastMathematician,36,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,800,86742,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,37,40.327471194663566,1,1,0,0,1,1,1,1,1,1,50.65766086029164
Abd_HM,UltraFastMathematician,36,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,800,86742,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,38,36.726804123711396,1,1,0,0,1,1,1,1,1,1,50.65766086029164
Ahmed-yaser,UltraFastMathematician,42,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,800,86742,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,43,50.65766086029152,1,1,0,0,1,1,1,1,1,1,50.65766086029164
Diab,UltraFastMathematician,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,800,86742,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,43,53.42080599812563,1,1,0,0,1,1,1,1,1,1,50.65766086029164
Waellhasan,UltraFastMathematician,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,800,86742,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,33,54.41008018327624,1,1,0,0,1,1,1,1,1,1,50.65766086029164
Bsher,UltraFastMathematician,38,5,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,800,86742,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,46,37.66851704996041,1,1,0,0,1,1,1,1,1,1,50.65766086029164
dee..,UltraFastMathematician,33,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,800,86742,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,38,71.46837559208699,1,1,0,0,1,1,1,1,1,1,50.65766086029164
_SADIEM_,UltraFastMathematician,188,64,21,2,0,0,0,0,1,0,1,1,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,800,86742,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,282,51.991854397352725,1,1,0,0,1,1,1,1,1,1,50.65766086029164
Mohammed_Abdelkareem,UltraFastMathematician,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,800,86742,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,36,57.610673135233505,1,1,0,0,1,1,1,1,1,1,50.65766086029164
Wiaam_SA,UltraFastMathematician,41,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,800,86742,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,46,65.29209621993145,1,1,0,0,1,1,1,1,1,1,50.65766086029164
a7mad_taieb,UltraFastMathematician,48,8,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,800,86742,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,61,50.29256060183904,1,1,0,0,1,1,1,1,1,1,50.65766086029164
SaeedSabbagh,UltraFastMathematician,52,13,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,800,86742,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,67,37.66851704996041,1,1,0,0,1,1,1,1,1,1,50.65766086029164
_Salty,UltraFastMathematician,28,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,800,86742,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,29,52.73592386994454,1,1,0,0,1,1,1,1,1,1,50.65766086029164
Alhomse,UltraFastMathematician,39,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,800,86742,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,40,55.58651434940105,1,1,0,0,1,1,1,1,1,1,50.65766086029164
AbdAR,UltraFastMathematician,54,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,800,86742,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,61,66.34519454605932,1,1,0,0,1,1,1,1,1,1,50.65766086029164
RedNextCentury,UltraFastMathematician,152,133,57,38,4,10,2,3,6,2,1,1,1,5,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,800,86742,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,418,36.37702503681888,1,1,0,0,1,1,1,1,1,1,50.65766086029164
MouayadL7,UltraFastMathematician,31,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,800,86742,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,32,53.42080599812563,1,1,0,0,1,1,1,1,1,1,50.65766086029164
AhmadShahal,UltraFastMathematician,55,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,800,86742,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,61,57.13058419243988,1,1,0,0,1,1,1,1,1,1,50.65766086029164
3bdo_Farah,UltraFastMathematician,131,53,18,3,0,4,0,1,0,1,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,800,86742,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,216,54.410080183276136,1,1,0,0,1,1,1,1,1,1,50.65766086029164
sanji333333,UltraFastMathematician,28,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,800,86742,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,29,58.762886597938234,1,1,0,0,1,1,1,1,1,1,50.65766086029164
_s_h_a_m__,UltraFastMathematician,82,21,8,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,800,86742,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,113,37.66851704996041,1,1,0,0,1,1,1,1,1,1,50.65766086029164
samer_orfali,UltraFastMathematician,45,8,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,800,86742,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,56,53.42080599812563,1,1,0,0,1,1,1,1,1,1,50.65766086029164
sepsa.m,UltraFastMathematician,29,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,800,86742,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,31,52.73592386994454,1,1,0,0,1,1,1,1,1,1,50.65766086029164
Bassam1412,UltraFastMathematician,48,10,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,800,86742,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,61,53.42080599812563,1,1,0,0,1,1,1,1,1,1,50.65766086029164
MarioAndrawos,UltraFastMathematician,29,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,800,86742,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,31,61.211340206185675,1,1,0,0,1,1,1,1,1,1,50.65766086029164
MuhannadW,UltraFastMathematician,18,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,800,86742,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,20,32.64604810996561,1,1,0,0,1,1,1,1,1,1,50.65766086029164
Lanakhaled,UltraFastMathematician,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,800,86742,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,16,68.9194348988164,1,1,0,0,1,1,1,1,1,1,50.65766086029164
obada_katma,UltraFastMathematician,30,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,800,86742,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,33,71.22774133083425,1,1,0,0,1,1,1,1,1,1,50.65766086029164
7nooOoOoon,UltraFastMathematician,26,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,800,86742,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,28,78.35051546391766,1,1,0,0,1,1,1,1,1,1,50.65766086029164
ghina.alrefai,UltraFastMathematician,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,800,86742,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,11,25.773195876288657,1,1,0,0,1,1,1,1,1,1,50.65766086029164
Amr_Kart,UltraFastMathematician,28,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,800,86742,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,29,54.41008018327602,1,1,0,0,1,1,1,1,1,1,50.65766086029164
Mohammad_Alassali,UltraFastMathematician,91,29,17,3,0,2,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,800,86742,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,145,20.986745213549387,1,1,0,0,1,1,1,1,1,1,50.65766086029164
IT-24-,UltraFastMathematician,39,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,800,86742,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,42,37.66851704996041,1,1,0,0,1,1,1,1,1,1,50.65766086029164
Conan_y65,UltraFastMathematician,88,32,8,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,800,86742,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,131,57.13058419243988,1,1,0,0,1,1,1,1,1,1,50.65766086029164
M.Qattan,UltraFastMathematician,141,91,45,17,1,4,0,0,0,1,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,800,86742,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,305,36.08247422680421,1,1,0,0,1,1,1,1,1,1,50.65766086029164
ShathaS2003,UltraFastMathematician,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,800,86742,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,22,35.257731958762946,1,1,0,0,1,1,1,1,1,1,50.65766086029164
ZENGOO,UltraFastMathematician,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,800,86742,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,24,60.42991884185136,1,1,0,0,1,1,1,1,1,1,50.65766086029164
abdalrhman.alkafry,UltraFastMathematician,55,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,800,86742,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,60,48.969072164948535,1,1,0,0,1,1,1,1,1,1,50.65766086029164
Bicso,UltraFastMathematician,27,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,800,86742,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,28,57.872539831302724,1,1,0,0,1,1,1,1,1,1,50.65766086029164
Zeina_Albarre,UltraFastMathematician,65,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,800,86742,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,71,36.726804123711396,1,1,0,0,1,1,1,1,1,1,50.65766086029164
Abdulrhaim_Ma,UltraFastMathematician,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,800,86742,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,17,67.80333068992867,1,1,0,0,1,1,1,1,1,1,50.65766086029164
A.M.B.E,UltraFastMathematician,21,6,5,4,0,3,0,0,1,1,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,800,86742,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,44,71.82130584192456,1,1,0,0,1,1,1,1,1,1,50.65766086029164
099450735z,UltraFastMathematician,17,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,800,86742,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,18,57.75839280993922,1,1,0,0,1,1,1,1,1,1,50.65766086029164
