#,When,Who,Problem Name,Lang,Number,Class,Number_Class
141164791,2021-12-30 16:27:00,Grapeee,IntegerDiversity,GNU C++20 (64),1616,A,1616A
141166047,2021-12-30 16:39:00,Grapeee,MirrorintheString,GNU C++20 (64),1616,B,1616B
141170769,2021-12-30 17:27:00,Grapeee,RepresentativeEdges,GNU C++20 (64),1616,C,1616C
141199973,2021-12-31 00:25:00,Grapeee,LexicographicallySmallEnough,GNU C++20 (64),1616,E,1616E
142001413,2022-01-08 16:33:00,Grapeee,KeeptheAverageHigh,GNU C++20 (64),1616,D,1616D
142009435,2022-01-08 17:56:00,Grapeee,IntegersShop,GNU C++20 (64),1621,B,1621B
142280123,2022-01-10 19:33:00,Grapeee,MinOrTree,GNU C++20 (64),1624,G,1624G
142280736,2022-01-10 19:35:00,Grapeee,MinOrTree,GNU C++20 (64),1624,G,1624G
142281922,2022-01-10 19:37:00,Grapeee,MinOrTree,GNU C++20 (64),1624,G,1624G
142291646,2022-01-10 20:06:00,Grapeee,MinOrTree,GNU C++20 (64),1624,G,1624G
142304637,2022-01-10 22:30:00,Grapeee,MakeAP,GNU C++20 (64),1624,B,1624B
142304974,2022-01-10 22:35:00,Grapeee,PlusOneontheSubset,GNU C++20 (64),1624,A,1624A
142306184,2022-01-10 22:56:00,Grapeee,DivisionbyTwoandPermutation,GNU C++20 (64),1624,C,1624C
142471896,2022-01-12 15:15:00,Grapeee,AncientCivilization,GNU C++20 (64),1625,A,1625A
142479056,2022-01-12 15:29:00,Grapeee,ElementaryParticles,GNU C++20 (64),1625,B,1625B
142486998,2022-01-12 15:46:00,Grapeee,RoadOptimization,GNU C++20 (64),1625,C,1625C
142965975,2022-01-16 17:37:00,Grapeee,EquidistantLetters,GNU C++20 (64),1626,A,1626A
142978716,2022-01-16 17:48:00,Grapeee,MinorReduction,GNU C++20 (64),1626,B,1626B
143017208,2022-01-16 18:39:00,Grapeee,MonstersAndSpells,GNU C++20 (64),1626,C,1626C
143020961,2022-01-16 19:58:00,Grapeee,MartialArtsTournament,GNU C++20 (64),1626,D,1626D
143026099,2022-01-16 20:12:00,Grapeee,MartialArtsTournament,GNU C++20 (64),1626,D,1626D
143026463,2022-01-16 20:14:00,Grapeee,MartialArtsTournament,GNU C++20 (64),1626,D,1626D
143223019,2022-01-18 15:43:00,Grapeee,BlackandWhiteTree,GNU C++20 (64),1626,E,1626E
143229283,2022-01-18 16:44:00,Grapeee,NotShading,GNU C++20 (64),1627,A,1627A
143230575,2022-01-18 16:49:00,Grapeee,NotAdding,GNU C++20 (64),1627,D,1627D
143362102,2022-01-19 22:51:00,Grapeee,NotAssigning,GNU C++20 (64),1627,C,1627C
143362297,2022-01-19 22:55:00,Grapeee,NotAssigning,GNU C++20 (64),1627,C,1627C
143362411,2022-01-19 22:57:00,Grapeee,NotAssigning,GNU C++20 (64),1627,C,1627C
143442868,2022-01-20 19:17:00,Grapeee,NotEscaping,GNU C++20 (64),1627,E,1627E
143443450,2022-01-20 19:22:00,Grapeee,NotEscaping,GNU C++20 (64),1627,E,1627E
143447714,2022-01-20 20:10:00,Grapeee,SubsequencesGalore,GNU C++20 (64),1620,G,1620G
143447795,2022-01-20 20:11:00,Grapeee,SubsequencesGalore,GNU C++20 (64),1620,G,1620G
143450188,2022-01-20 20:36:00,Grapeee,SubsequencesGalore,GNU C++20 (64),1620,G,1620G
143452847,2022-01-20 21:08:00,Grapeee,Shuffle,GNU C++20 (64),1622,D,1622D
143452961,2022-01-20 21:09:00,Grapeee,Shuffle,GNU C++20 (64),1622,D,1622D
143455621,2022-01-20 21:44:00,Grapeee,EqualizetheArray,GNU C++20 (64),1490,F,1490F
143508069,2022-01-21 13:52:00,Grapeee,RobotCleanerRevisit,GNU C++20 (64),1623,D,1623D
143508325,2022-01-21 13:56:00,Grapeee,RobotCleanerRevisit,GNU C++20 (64),1623,D,1623D
143508482,2022-01-21 13:58:00,Grapeee,RobotCleanerRevisit,GNU C++20 (64),1623,D,1623D
143508579,2022-01-21 13:59:00,Grapeee,RobotCleanerRevisit,GNU C++20 (64),1623,D,1623D
143635077,2022-01-22 17:41:00,Grapeee,DownloadMoreRAM,GNU C++20 (64),1629,A,1629A
143640142,2022-01-22 17:46:00,Grapeee,GCDArrays,GNU C++20 (64),1629,B,1629B
143654927,2022-01-22 18:03:00,Grapeee,MeximumArray,GNU C++20 (64),1629,C,1629C
143678806,2022-01-22 18:47:00,Grapeee,PeculiarMoviePreferences,GNU C++20 (64),1629,D,1629D
143779318,2022-01-23 14:40:00,Grapeee,BerlandBeauty,GNU C++20 (64),1296,F,1296F
143779873,2022-01-23 14:45:00,Grapeee,BerlandBeauty,GNU C++20 (64),1296,F,1296F
143793998,2022-01-23 17:15:00,Grapeee,WilliamTheOblivious,GNU C++20 (64),1609,E,1609E
143794198,2022-01-23 17:17:00,Grapeee,WilliamTheOblivious,GNU C++20 (64),1609,E,1609E
143794483,2022-01-23 17:20:00,Grapeee,WilliamTheOblivious,GNU C++20 (64),1609,E,1609E
143795123,2022-01-23 17:26:00,Grapeee,GameonSum(EasyVersion),GNU C++20 (64),1629,F1,1629F1
143795301,2022-01-23 17:28:00,Grapeee,GameonSum(EasyVersion),GNU C++20 (64),1629,F1,1629F1
143795374,2022-01-23 17:29:00,Grapeee,GameonSum(EasyVersion),GNU C++20 (64),1629,F1,1629F1
143796224,2022-01-23 17:39:00,Grapeee,GridXor,GNU C++20 (64),1629,E,1629E
143875541,2022-01-24 15:58:00,Grapeee,XorTree,GNU C++20 (64),1446,C,1446C
144169123,2022-01-27 17:37:00,Grapeee,MinMaxSwap,GNU C++20 (64),1631,A,1631A
144177232,2022-01-27 17:45:00,Grapeee,FunwithEvenSubarrays,GNU C++20 (64),1631,B,1631B
144206802,2022-01-27 18:17:00,Grapeee,AndMatching,GNU C++20 (64),1631,C,1631C
144230769,2022-01-27 18:58:00,Grapeee,RangeandPartition,GNU C++20 (64),1631,D,1631D
144455434,2022-01-29 22:46:00,Grapeee,PrimesorPalindromes?,GNU C++20 (64),568,A,568A
144455570,2022-01-29 22:49:00,Grapeee,ArithmeticProgression,GNU C++20 (64),382,C,382C
144455609,2022-01-29 22:49:00,Grapeee,KilaniandtheGame,GNU C++20 (64),1105,D,1105D
144455627,2022-01-29 22:50:00,Grapeee,BusyRobot,GNU C++20 (64),1463,C,1463C
144455665,2022-01-29 22:50:00,Grapeee,BalancetheBits,GNU C++20 (64),1504,C,1504C
144455685,2022-01-29 22:51:00,Grapeee,Ayoub'sfunction,GNU C++20 (64),1301,C,1301C
144455755,2022-01-29 22:52:00,Grapeee,AnotherProblemAboutDividingNumbers,GNU C++20 (64),1538,D,1538D
144455801,2022-01-29 22:53:00,Grapeee,Diane,GNU C++20 (64),1554,D,1554D
144455837,2022-01-29 22:54:00,Grapeee,JzzhuandCities,GNU C++20 (64),449,B,449B
144455883,2022-01-29 22:55:00,Grapeee,Molly'sChemicals,GNU C++20 (64),776,C,776C
144455916,2022-01-29 22:55:00,Grapeee,ProblemforNazar,GNU C++20 (64),1151,C,1151C
144455960,2022-01-29 22:56:00,Grapeee,CountGoodSubstrings,GNU C++20 (64),451,D,451D
144456054,2022-01-29 22:58:00,Grapeee,TooEasyProblems,GNU C++20 (64),913,D,913D
144456124,2022-01-29 23:00:00,Grapeee,FighttheMonster,GNU C++20 (64),487,A,487A
144456159,2022-01-29 23:01:00,Grapeee,RationalResistance,GNU C++20 (64),343,A,343A
144456202,2022-01-29 23:02:00,Grapeee,Divisibility,GNU C++20 (64),597,A,597A
144456256,2022-01-29 23:03:00,Grapeee,EraseandExtend(HardVersion),GNU C++20 (64),1537,E2,1537E2
144500130,2022-01-30 14:49:00,Grapeee,GregandGraph,GNU C++20 (64),295,B,295B
144512637,2022-01-30 17:36:00,Grapeee,ABC,GNU C++20 (64),1632,A,1632A
144555508,2022-01-30 18:32:00,Grapeee,StrangeTest,GNU C++20 (64),1632,C,1632C
144565059,2022-01-30 18:53:00,Grapeee,RoofConstruction,GNU C++20 (64),1632,B,1632B
144591471,2022-01-30 21:15:00,Grapeee,RoofConstruction,GNU C++20 (64),1632,B,1632B
144781148,2022-01-31 23:47:00,Grapeee,Div.7,GNU C++20 (64),1633,A,1633A
144781173,2022-01-31 23:47:00,Grapeee,Div.7,GNU C++20 (64),1633,A,1633A
144781479,2022-01-31 23:55:00,Grapeee,Minority,GNU C++20 (64),1633,B,1633B
144782053,2022-02-01 00:07:00,Grapeee,KilltheMonster,GNU C++20 (64),1633,C,1633C
144783196,2022-02-01 00:35:00,Grapeee,MakeThemEqual,GNU C++20 (64),1633,D,1633D
144823489,2022-02-01 13:20:00,Grapeee,Div.7,GNU C++20 (64),1633,A,1633A
144825067,2022-02-01 13:37:00,Grapeee,Searchlights,GNU C++20 (64),1408,D,1408D
145297309,2022-02-05 17:13:00,Grapeee,RestoreGraph,GNU C++20 (64),404,C,404C
145297342,2022-02-05 17:13:00,Grapeee,FoxAndJumping,GNU C++20 (64),510,D,510D
145297409,2022-02-05 17:14:00,Grapeee,PalindromeDegree,GNU C++20 (64),7,D,7D
145297510,2022-02-05 17:15:00,Grapeee,Hills,GNU C++20 (64),1012,C,1012C
145297579,2022-02-05 17:15:00,Grapeee,GraphColoring,GNU C++20 (64),1354,E,1354E
145297613,2022-02-05 17:16:00,Grapeee,Bookshelves,GNU C++20 (64),981,D,981D
145297689,2022-02-05 17:16:00,Grapeee,King'sPath,GNU C++20 (64),242,C,242C
145297767,2022-02-05 17:17:00,Grapeee,RidinginaLift,GNU C++20 (64),479,E,479E
145297817,2022-02-05 17:18:00,Grapeee,Terseprincess,GNU C++20 (64),148,C,148C
145297928,2022-02-05 17:18:00,Grapeee,Howmanytrees?,GNU C++20 (64),9,D,9D
145298000,2022-02-05 17:19:00,Grapeee,XORandFavoriteNumber,GNU C++20 (64),617,E,617E
145298032,2022-02-05 17:19:00,Grapeee,MahmoudandEhabandanotherarrayconstructiontask,GNU C++20 (64),959,D,959D
145298100,2022-02-05 17:20:00,Grapeee,GargariandPermutations,GNU C++20 (64),463,D,463D
145298166,2022-02-05 17:20:00,Grapeee,BusNumber,GNU C++20 (64),991,E,991E
145301479,2022-02-05 17:53:00,Grapeee,CommonNumber,GNU C++20 (64),1271,E,1271E
145304065,2022-02-05 18:21:00,Grapeee,MahmoudandaDictionary,GNU C++20 (64),766,D,766D
145312280,2022-02-05 19:50:00,Grapeee,Lorry,GNU C++20 (64),3,B,3B
145372196,2022-02-06 14:12:00,Grapeee,Jongmah,GNU C++20 (64),1110,D,1110D
145395984,2022-02-06 17:38:00,Grapeee,ReverseandConcatenate,GNU C++20 (64),1634,A,1634A
145427034,2022-02-06 18:27:00,Grapeee,OKEA,GNU C++20 (64),1634,C,1634C
145483916,2022-02-07 01:00:00,Grapeee,FortuneTelling,GNU C++20 (64),1634,B,1634B
145484876,2022-02-07 01:38:00,Grapeee,HarmonyAnalysis,GNU C++20 (64),610,C,610C
145671673,2022-02-08 19:38:00,Grapeee,PointsonPlane,GNU C++20 (64),577,E,577E
145695333,2022-02-09 01:05:00,Grapeee,Mahmoudandaxortrip,GNU C++20 (64),766,E,766E
145698015,2022-02-09 02:33:00,Grapeee,XeniaandWeights,GNU C++20 (64),339,C,339C
145758741,2022-02-09 16:55:00,Grapeee,StringColoring(easyversion),GNU C++20 (64),1296,E1,1296E1
145774502,2022-02-09 19:43:00,Grapeee,AandBandInterestingSubstrings,GNU C++20 (64),519,D,519D
145783908,2022-02-09 21:32:00,Grapeee,RemoveExtraOne,GNU C++20 (64),900,C,900C
145791217,2022-02-09 23:21:00,Grapeee,PointsandPowersofTwo,GNU C++20 (64),988,D,988D
145849501,2022-02-10 15:42:00,Grapeee,GuestFromthePast,GNU C++20 (64),625,A,625A
145849695,2022-02-10 15:44:00,Grapeee,GuestFromthePast,GNU C++20 (64),625,A,625A
145851737,2022-02-10 16:05:00,Grapeee,WattoandMechanism,GNU C++20 (64),514,C,514C
145853457,2022-02-10 16:23:00,Grapeee,WattoandMechanism,GNU C++20 (64),514,C,514C
145856538,2022-02-10 16:52:00,Grapeee,MahmoudandaMessage,GNU C++20 (64),766,C,766C
145858461,2022-02-10 17:11:00,Grapeee,ATwistyMovement,GNU C++20 (64),933,A,933A
145898152,2022-02-11 02:28:00,Grapeee,RoadsinBerland,GNU C++20 (64),25,C,25C
146083783,2022-02-12 17:47:00,Grapeee,SortingParts,GNU C++20 (64),1637,A,1637A
146091516,2022-02-12 17:57:00,Grapeee,MEXandArray,GNU C++20 (64),1637,B,1637B
146132050,2022-02-12 19:09:00,Grapeee,AndrewandStones,GNU C++20 (64),1637,C,1637C
146139887,2022-02-12 19:29:00,Grapeee,YetAnotherMinimizationProblem,GNU C++20 (64),1637,D,1637D
146273317,2022-02-13 22:21:00,Grapeee,UnusualCompetitions,GNU C++20 (64),1322,A,1322A
146366671,2022-02-14 17:42:00,Grapeee,Reverse,GNU C++20 (64),1638,A,1638A
146373853,2022-02-14 17:49:00,Grapeee,OddSwapSort,GNU C++20 (64),1638,B,1638B
146424757,2022-02-14 19:26:00,Grapeee,BigBrush,GNU C++20 (64),1638,D,1638D
147037308,2022-02-20 17:37:00,Grapeee,MinOrSum,GNU C++20 (64),1635,A,1635A
147043406,2022-02-20 17:44:00,Grapeee,AvoidLocalMaximums,GNU C++20 (64),1635,B,1635B
147053460,2022-02-20 17:59:00,Grapeee,DifferentialSorting,GNU C++20 (64),1635,C,1635C
147101527,2022-02-20 20:49:00,Grapeee,InfiniteSet,GNU C++20 (64),1635,D,1635D
147279016,2022-02-22 17:37:00,Grapeee,DoorsandKeys,GNU C++20 (64),1644,A,1644A
147291034,2022-02-22 17:45:00,Grapeee,AntiFibonacciPermutation,GNU C++20 (64),1644,B,1644B
147301020,2022-02-22 17:55:00,Grapeee,IncreaseSubarraySums,GNU C++20 (64),1644,C,1644C
147320184,2022-02-22 18:26:00,Grapeee,CrossColoring,GNU C++20 (64),1644,D,1644D
147320657,2022-02-22 18:27:00,Grapeee,CrossColoring,GNU C++20 (64),1644,D,1644D
147342015,2022-02-22 19:19:00,Grapeee,ExpandthePath,GNU C++20 (64),1644,E,1644E
147343382,2022-02-22 19:23:00,Grapeee,IncreaseSubarraySums,GNU C++20 (64),1644,C,1644C
147508548,2022-02-23 22:10:00,Grapeee,InfiniteSet,GNU C++20 (64),1635,D,1635D
147508905,2022-02-23 22:16:00,Grapeee,GreatSequence,GNU C++20 (64),1642,C,1642C
147509171,2022-02-23 22:20:00,Grapeee,GreatSequence,GNU C++20 (64),1642,C,1642C
148202398,2022-03-03 16:21:00,Grapeee,PetyaandArray,GNU C++20 (64),1042,D,1042D
148301220,2022-03-04 18:37:00,Grapeee,SquareCounting,GNU C++20 (64),1646,A,1646A
148310389,2022-03-04 18:43:00,Grapeee,QualityvsQuantity,GNU C++20 (64),1646,B,1646B
148546120,2022-03-06 13:02:00,Grapeee,Game,GNU C++20 (64),1649,A,1649A
148553745,2022-03-06 13:11:00,Grapeee,GameofBallPassing,GNU C++20 (64),1649,B,1649B
148559186,2022-03-06 13:19:00,Grapeee,WeirdSum,GNU C++20 (64),1649,C,1649C
148620344,2022-03-06 18:03:00,Grapeee,IntegralArray,GNU C++20 (64),1649,D,1649D
148687776,2022-03-07 13:59:00,Grapeee,FactorialsandPowersofTwo,GNU C++20 (64),1646,C,1646C
148688036,2022-03-07 14:02:00,Grapeee,FactorialsandPowersofTwo,GNU C++20 (64),1646,C,1646C
148779238,2022-03-08 12:32:00,Grapeee,AGAGAXOOORRR,GNU C++20 (64),1516,B,1516B
148790090,2022-03-08 14:32:00,Grapeee,PreparingOlympiad,GNU C++20 (64),550,B,550B
148849561,2022-03-08 18:12:00,Grapeee,CountingShortcuts,GNU C++20 (64),1650,G,1650G
148924054,2022-03-08 22:38:00,Grapeee,DeletionsofTwoAdjacentLetters,GNU C++20 (64),1650,A,1650A
148924617,2022-03-08 22:47:00,Grapeee,DIV+MOD,GNU C++20 (64),1650,B,1650B
148925650,2022-03-08 23:04:00,Grapeee,WeightoftheSystemofNestedSegments,GNU C++20 (64),1650,C,1650C
148926688,2022-03-08 23:23:00,Grapeee,CountingShortcuts,GNU C++20 (64),1650,G,1650G
149092191,2022-03-10 17:37:00,Grapeee,Playoff,GNU C++20 (64),1651,A,1651A
149110223,2022-03-10 17:50:00,Grapeee,ProveHimWrong,GNU C++20 (64),1651,B,1651B
149147550,2022-03-10 18:47:00,Grapeee,FaulttolerantNetwork,GNU C++20 (64),1651,C,1651C
149163092,2022-03-10 19:21:00,Grapeee,NearestExcludedPoints,GNU C++20 (64),1651,D,1651D
149163628,2022-03-10 19:23:00,Grapeee,NearestExcludedPoints,GNU C++20 (64),1651,D,1651D
149164326,2022-03-10 19:24:00,Grapeee,NearestExcludedPoints,GNU C++20 (64),1651,D,1651D
149166692,2022-03-10 19:29:00,Grapeee,NearestExcludedPoints,GNU C++20 (64),1651,D,1651D
149265119,2022-03-11 17:38:00,Grapeee,MadokaandMathDad,GNU C++20 (64),1647,A,1647A
149271969,2022-03-11 17:45:00,Grapeee,MadokaandtheElegantGift,GNU C++20 (64),1647,B,1647B
149358838,2022-03-12 00:27:00,Grapeee,MadokaandtheBestSchoolinRussia,GNU C++20 (64),1647,D,1647D
149358901,2022-03-12 00:28:00,Grapeee,MadokaandtheBestSchoolinRussia,GNU C++20 (64),1647,D,1647D
149358949,2022-03-12 00:30:00,Grapeee,MadokaandtheBestSchoolinRussia,GNU C++20 (64),1647,D,1647D
150229121,2022-03-20 14:37:00,Grapeee,MaximumCakeTastiness,GNU C++20 (64),1654,A,1654A
150239710,2022-03-20 14:48:00,Grapeee,PrefixRemovals,GNU C++20 (64),1654,B,1654B
150288542,2022-03-20 20:04:00,Grapeee,AliceandtheCake,GNU C++20 (64),1654,C,1654C
150288641,2022-03-20 20:05:00,Grapeee,AliceandtheCake,GNU C++20 (64),1654,C,1654C
150474918,2022-03-22 17:54:00,Grapeee,IntegerMoves,GNU C++20 (64),1657,A,1657A
150480156,2022-03-22 17:59:00,Grapeee,XYSequence,GNU C++20 (64),1657,B,1657B
150483646,2022-03-22 18:03:00,Grapeee,XYSequence,GNU C++20 (64),1657,B,1657B
150489544,2022-03-22 18:12:00,Grapeee,BracketSequenceDeletion,GNU C++20 (64),1657,C,1657C
150551071,2022-03-23 00:05:00,Grapeee,StarMST,GNU C++20 (64),1657,E,1657E
150551136,2022-03-23 00:06:00,Grapeee,StarMST,GNU C++20 (64),1657,E,1657E
150551235,2022-03-23 00:08:00,Grapeee,StarMST,GNU C++20 (64),1657,E,1657E
150725738,2022-03-24 17:37:00,Grapeee,GoodPairs,GNU C++20 (64),1656,A,1656A
150764762,2022-03-24 18:23:00,Grapeee,MakeEqualWithMod,GNU C++20 (64),1656,C,1656C
150777758,2022-03-24 18:46:00,Grapeee,Kgood,GNU C++20 (64),1656,D,1656D
150795390,2022-03-24 19:21:00,Grapeee,SubtractOperation,GNU C++20 (64),1656,B,1656B
151108347,2022-03-27 17:38:00,Grapeee,MarinandPhotoshoot,GNU C++20 (64),1658,A,1658A
151116803,2022-03-27 17:51:00,Grapeee,MarinandAnticoprimePermutation,GNU C++20 (64),1658,B,1658B
151159678,2022-03-27 19:21:00,Grapeee,ShinjuandtheLostPermutation,GNU C++20 (64),1658,C,1658C
151175135,2022-03-27 21:04:00,Grapeee,388535(HardVersion),GNU C++20 (64),1658,D2,1658D2
151175169,2022-03-27 21:04:00,Grapeee,388535(EasyVersion),GNU C++20 (64),1658,D1,1658D1
151175672,2022-03-27 21:10:00,Grapeee,388535(HardVersion),GNU C++20 (64),1658,D2,1658D2
151177154,2022-03-27 21:28:00,Grapeee,EqualTreeSums,GNU C++20 (64),1656,E,1656E
151294680,2022-03-29 07:44:00,Grapeee,Team,GNU C++20 (64),231,A,231A
151296146,2022-03-29 08:13:00,Grapeee,"Magic,WizardryandWonders",GNU C++20 (64),231,B,231B
151296741,2022-03-29 08:24:00,Grapeee,ToAddorNottoAdd,GNU C++20 (64),231,C,231C
151297492,2022-03-29 08:38:00,Grapeee,MagicBox,GNU C++20 (64),231,D,231D
151405489,2022-03-30 13:56:00,Grapeee,Corona,GNU C++20 (64),103577,C,103577C
151408249,2022-03-30 14:29:00,Grapeee,ArtisticSwimming,GNU C++17 (64),103577,A,103577A
151409744,2022-03-30 14:45:00,Grapeee,Converttoheap,GNU C++20 (64),103577,L,103577L
151416199,2022-03-30 15:53:00,Grapeee,Molecules,GNU C++17 (64),103577,E,103577E
151416659,2022-03-30 15:58:00,Grapeee,Derivativeofpolynomial,GNU C++20 (64),103577,D,103577D
151422194,2022-03-30 16:56:00,Grapeee,Flowofbinarymatrix,GNU C++20 (64),103577,F,103577F
151424517,2022-03-30 17:22:00,Grapeee,Blockchain,GNU C++20 (64),103577,B,103577B
151427407,2022-03-30 17:56:00,Grapeee,ClassroomReordering,GNU C++17 (64),103577,M,103577M
151429119,2022-03-30 18:19:00,Grapeee,Hikingtrip,GNU C++20 (64),103577,H,103577H
151589984,2022-03-31 19:54:00,Grapeee,VasyaandCoins,GNU C++20 (64),1660,A,1660A
151590026,2022-03-31 19:54:00,Grapeee,VladandCandies,GNU C++20 (64),1660,B,1660B
151590065,2022-03-31 19:54:00,Grapeee,GetanEvenString,GNU C++20 (64),1660,C,1660C
151590101,2022-03-31 19:55:00,Grapeee,MaximumProductStrikesBack,GNU C++20 (64),1660,D,1660D
151591155,2022-03-31 20:01:00,Grapeee,PromisingString(easyversion),GNU C++20 (64),1660,F1,1660F1
151592235,2022-03-31 20:09:00,Grapeee,PromisingString(easyversion),GNU C++20 (64),1660,F1,1660F1
151592399,2022-03-31 20:10:00,Grapeee,PromisingString(easyversion),GNU C++20 (64),1660,F1,1660F1
152329574,2022-04-01 17:52:00,Grapeee,WhoTested?,GNU C++20 (64),1663,A,1663A
152332142,2022-04-01 17:54:00,Grapeee,PōjaVerdon,GNU C++20 (64),1663,C,1663C
152404453,2022-04-01 19:21:00,Grapeee,Mike'sSequence,GNU C++20 (64),1663,B,1663B
152408056,2022-04-01 19:27:00,Grapeee,Mike'sSequence,GNU C++20 (64),1663,B,1663B
153023596,2022-04-08 17:39:00,Grapeee,GCDvsLCM,GNU C++20 (64),1665,A,1665A
153032001,2022-04-08 17:50:00,Grapeee,ArrayCloningTechnique,GNU C++20 (64),1665,B,1665B
153109127,2022-04-09 07:05:00,Grapeee,Presents,GNU C++20 (64),136,A,136A
153109796,2022-04-09 07:19:00,Grapeee,TernaryLogic,GNU C++20 (64),136,B,136B
153110218,2022-04-09 07:28:00,Grapeee,Replacement,GNU C++20 (64),136,C,136C
153111044,2022-04-09 07:45:00,Grapeee,RectangleandSquare,GNU C++20 (64),136,D,136D
153114480,2022-04-09 08:39:00,Grapeee,ZeroOne,GNU C++20 (64),136,E,136E
153161925,2022-04-09 17:38:00,Grapeee,ArrayBalancing,GNU C++20 (64),1661,A,1661A
153178925,2022-04-09 18:06:00,Grapeee,GettingZero,GNU C++20 (64),1661,B,1661B
153184733,2022-04-09 18:17:00,Grapeee,WatertheTrees,GNU C++20 (64),1661,C,1661C
153187162,2022-04-09 18:21:00,Grapeee,WatertheTrees,GNU C++20 (64),1661,C,1661C
153220617,2022-04-09 19:41:00,Grapeee,ProgressionsCovering,GNU C++20 (64),1661,D,1661D
153343079,2022-04-11 05:21:00,Grapeee,Sequence,GNU C++20 (64),103486,M,103486M
153343122,2022-04-11 05:23:00,Grapeee,RandomNumberChecker,GNU C++17 (64),103486,A,103486A
153343208,2022-04-11 05:26:00,Grapeee,GreatDetectiveTJC,GNU C++20 (64),103486,E,103486E
153343737,2022-04-11 05:44:00,Grapeee,ArithmeticExercise,GNU C++17 (64),103486,B,103486B
153343931,2022-04-11 05:51:00,Grapeee,SuzuranLovesString,GNU C++20 (64),103486,L,103486L
153344229,2022-04-11 05:59:00,Grapeee,BracketSequence,GNU C++20 (64),103486,K,103486K
153344899,2022-04-11 06:18:00,Grapeee,VisitthePark,GNU C++20 (64),103486,H,103486H
153348074,2022-04-11 07:41:00,Grapeee,MatrixRepair,GNU C++17 (64),103486,G,103486G
153353136,2022-04-11 09:21:00,Grapeee,RandomNumberGenerator,GNU C++20 (64),103486,C,103486C
153353181,2022-04-11 09:21:00,Grapeee,RandomNumberGenerator,GNU C++20 (64),103486,C,103486C
153355976,2022-04-11 10:06:00,Grapeee,SuzuranLovesString,GNU C++20 (64),103486,L,103486L
153361053,2022-04-11 11:25:00,Grapeee,NimGame,GNU C++20 (64),103486,I,103486I
153532782,2022-04-13 11:13:00,Grapeee,DeletiveEditing,GNU C++20 (64),1666,D,1666D
153539312,2022-04-13 12:08:00,Grapeee,ConnectthePoints,GNU C++20 (64),1666,C,1666C
153541260,2022-04-13 12:26:00,Grapeee,Labyrinth,GNU C++20 (64),1666,L,1666L
153546347,2022-04-13 13:17:00,Grapeee,JobLookup,GNU C++17 (64),1666,J,1666J
153568088,2022-04-13 16:59:00,Grapeee,FancyStack,GNU C++20 (64),1666,F,1666F
153891779,2022-04-17 17:41:00,Grapeee,RedVersusBlue,GNU C++20 (64),1659,A,1659A
153913770,2022-04-17 18:21:00,Grapeee,BitFlipping,GNU C++20 (64),1659,B,1659B
153934253,2022-04-17 19:32:00,Grapeee,LineEmpire,GNU C++20 (64),1659,C,1659C
154018842,2022-04-18 21:05:00,Grapeee,StoneGame,GNU C++20 (64),1538,A,1538A
154080071,2022-04-19 17:43:00,Grapeee,DirectionChange,GNU C++17 (64),1668,A,1668A
154097666,2022-04-19 18:13:00,Grapeee,SocialDistance,GNU C++20 (64),1668,B,1668B
154103689,2022-04-19 18:25:00,Grapeee,MakeitIncreasing,GNU C++20 (64),1668,C,1668C
154204240,2022-04-20 16:58:00,Grapeee,TheWaytoHome,GNU C++20 (64),910,A,910A
154271751,2022-04-21 14:44:00,Grapeee,OptimalPartition,GNU C++20 (64),1668,D,1668D
154298347,2022-04-21 17:39:00,Grapeee,MaximalAND,GNU C++20 (64),1669,H,1669H
154319141,2022-04-21 17:48:00,Grapeee,FallDown,GNU C++20 (64),1669,G,1669G
154328190,2022-04-21 17:53:00,Grapeee,EatingCandies,GNU C++20 (64),1669,F,1669F
154334973,2022-04-21 17:59:00,Grapeee,2LetterStrings,GNU C++20 (64),1669,E,1669E
154351857,2022-04-21 18:12:00,Grapeee,ColorfulStamp,GNU C++20 (64),1669,D,1669D
154354136,2022-04-21 18:14:00,Grapeee,Odd/EvenIncrements,GNU C++20 (64),1669,C,1669C
154355364,2022-04-21 18:15:00,Grapeee,Triple,GNU C++20 (64),1669,B,1669B
154357013,2022-04-21 18:17:00,Grapeee,Division?,GNU C++20 (64),1669,A,1669A
154395782,2022-04-21 19:01:00,Grapeee,MaximalAND,GNU C++20 (64),1669,H,1669H
154397325,2022-04-21 19:03:00,Grapeee,MaximalAND,GNU C++20 (64),1669,H,1669H
154398410,2022-04-21 19:05:00,Grapeee,MaximalAND,GNU C++20 (64),1669,H,1669H
154509358,2022-04-22 17:37:00,Grapeee,StringBuilding,GNU C++20 (64),1671,A,1671A
154514708,2022-04-22 17:42:00,Grapeee,ConsecutivePointsSegment,GNU C++20 (64),1671,B,1671B
154527204,2022-04-22 17:56:00,Grapeee,DolceVita,GNU C++20 (64),1671,C,1671C
154547495,2022-04-22 18:27:00,Grapeee,InsertaProgression,GNU C++20 (64),1671,D,1671D
